year,scenario,slr_m,nuts3,flooded_pixels,total_pixels,fraction_flooded,gdp_2022_eur,gdp_at_risk_eur
2064,ssp585,0.568,Tâmega e Sousa,0,2547800,0.0,6047036000.0,0.0
2064,ssp585,0.568,Viseu Dão Lafões,0,4470914,0.0,4590096000.0,0.0
2064,ssp585,0.568,Área Metropolitana do Porto,1434,2835070,0.00050581,39710799000.0,20086025.0
2065,ssp585,0.58,Alentejo Central,0,9513995,0.0,2958516000.0,0.0
2065,ssp585,0.58,Alentejo Litoral,23112,7057470,0.00327483,3133737000.0,10262450.0
2065,ssp585,0.58,Algarve,34528,6576139,0.0052505,11984171000.0,62922857.0
2065,ssp585,0.58,Alto Alentejo,0,6846985,0.0,1798575000.0,0.0
2065,ssp585,0.58,Alto Minho,2461,3118798,0.00078909,4151610000.0,3275978.0
2065,ssp585,0.58,Alto Tâmega e Barroso,0,3727313,0.0,1241947000.0,0.0
2065,ssp585,0.58,Ave,0,2028246,0.0,8045336000.0,0.0
2065,ssp585,0.58,Baixo Alentejo,0,10402855,0.0,2588500000.0,0.0
2065,ssp585,0.58,Beira Baixa,0,4429690,0.0,1869355000.0,0.0
2065,ssp585,0.58,Beiras e Serra da Estrela,0,4230651,0.0,3339166000.0,0.0
2065,ssp585,0.58,Cávado,682,1744158,0.00039102,8421876000.0,3293119.0
2065,ssp585,0.58,Douro,0,3853582,0.0,3054160000.0,0.0
2065,ssp585,0.58,Grande Lisboa,44765,1869180,0.023949,75526356000.0,1808781030.0
2065,ssp585,0.58,Lezíria do Tejo,23430,5770151,0.00406055,4573917000.0,18572629.0
2065,ssp585,0.58,Médio Tejo,0,3675180,0.0,3853435000.0,0.0
2065,ssp585,0.58,Oeste,1907,3003380,0.00063495,6490912000.0,4121413.0
2065,ssp585,0.58,Península de Setúbal,14227,2178612,0.0065303,13176454000.0,86046258.0
2065,ssp585,0.58,Região de Aveiro,48910,2335224,0.02094446,8691000000.0,182028281.0
2065,ssp585,0.58,Região de Coimbra,20917,5944890,0.00351848,9133907000.0,32137505.0
2065,ssp585,0.58,Região de Leiria,9,3339196,2.7e-06,6490351000.0,17493.0
2065,ssp585,0.58,Terras de Trás-os-Montes,0,88881,0.0,1790127000.0,0.0
2065,ssp585,0.58,Tâmega e Sousa,0,2547800,0.0,6047036000.0,0.0
2065,ssp585,0.58,Viseu Dão Lafões,0,4470914,0.0,4590096000.0,0.0
2065,ssp585,0.58,Área Metropolitana do Porto,1435,2835070,0.00050616,39710799000.0,20100032.0
2066,ssp585,0.592,Alentejo Central,0,9513995,0.0,2958516000.0,0.0
2066,ssp585,0.592,Alentejo Litoral,23563,7057470,0.00333873,3133737000.0,10462708.0
2066,ssp585,0.592,Algarve,35383,6576139,0.00538051,11984171000.0,64480985.0
2066,ssp585,0.592,Alto Alentejo,0,6846985,0.0,1798575000.0,0.0
2066,ssp585,0.592,Alto Minho,2539,3118798,0.0008141,4151610000.0,3379808.0
2066,ssp585,0.592,Alto Tâmega e Barroso,0,3727313,0.0,1241947000.0,0.0
2066,ssp585,0.592,Ave,0,2028246,0.0,8045336000.0,0.0
2066,ssp585,0.592,Baixo Alentejo,0,10402855,0.0,2588500000.0,0.0
2066,ssp585,0.592,Beira Baixa,0,4429690,0.0,1869355000.0,0.0
2066,ssp585,0.592,Beiras e Serra da Estrela,0,4230651,0.0,3339166000.0,0.0
2066,ssp585,0.592,Cávado,688,1744158,0.00039446,8421876000.0,3322090.0
2066,ssp585,0.592,Douro,0,3853582,0.0,3054160000.0,0.0
2066,ssp585,0.592,Grande Lisboa,46433,1869180,0.02484137,75526356000.0,1876178478.0
2066,ssp585,0.592,Lezíria do Tejo,24195,5770151,0.00419313,4573917000.0,19179034.0
2066,ssp585,0.592,Médio Tejo,0,3675180,0.0,3853435000.0,0.0
2066,ssp585,0.592,Oeste,1975,3003380,0.00065759,6490912000.0,4268375.0
2066,ssp585,0.592,Península de Setúbal,14645,2178612,0.00672217,13176454000.0,88574362.0
2066,ssp585,0.592,Região de Aveiro,50021,2335224,0.02142021,8691000000.0,186163088.0
2066,ssp585,0.592,Região de Coimbra,21210,5944890,0.00356777,9133907000.0,32587679.0
2066,ssp585,0.592,Região de Leiria,9,3339196,2.7e-06,6490351000.0,17493.0
2066,ssp585,0.592,Terras de Trás-os-Montes,0,88881,0.0,1790127000.0,0.0
2066,ssp585,0.592,Tâmega e Sousa,0,2547800,0.0,6047036000.0,0.0
2066,ssp585,0.592,Viseu Dão Lafões,0,4470914,0.0,4590096000.0,0.0
2066,ssp585,0.592,Área Metropolitana do Porto,1436,2835070,0.00050651,39710799000.0,20114039.0
2067,ssp585,0.604,Alentejo Central,0,9513995,0.0,2958516000.0,0.0
2067,ssp585,0.604,Alentejo Litoral,24039,7057470,0.00340618,3133737000.0,10674066.0
2067,ssp585,0.604,Algarve,36229,6576139,0.00550916,11984171000.0,66022712.0
2067,ssp585,0.604,Alto Alentejo,0,6846985,0.0,1798575000.0,0.0
2067,ssp585,0.604,Alto Minho,2617,3118798,0.00083911,4151610000.0,3483638.0
2067,ssp585,0.604,Alto Tâmega e Barroso,0,3727313,0.0,1241947000.0,0.0
2067,ssp585,0.604,Ave,0,2028246,0.0,8045336000.0,0.0
2067,ssp585,0.604,Baixo Alentejo,0,10402855,0.0,2588500000.0,0.0
2067,ssp585,0.604,Beira Baixa,0,4429690,0.0,1869355000.0,0.0
2067,ssp585,0.604,Beiras e Serra da Estrela,0,4230651,0.0,3339166000.0,0.0
2067,ssp585,0.604,Cávado,705,1744158,0.00040421,8421876000.0,3404177.0
2067,ssp585,0.604,Douro,0,3853582,0.0,3054160000.0,0.0
2067,ssp585,0.604,Grande Lisboa,48052,1869180,0.02570753,75526356000.0,1941596025.0
2067,ssp585,0.604,Lezíria do Tejo,24918,5770151,0.00431843,4573917000.0,19752146.0
2067,ssp585,0.604,Médio Tejo,0,3675180,0.0,3853435000.0,0.0
2067,ssp585,0.604,Oeste,2048,3003380,0.0006819,6490912000.0,4426142.0
2067,ssp585,0.604,Península de Setúbal,15109,2178612,0.00693515,13176454000.0,91380679.0
2067,ssp585,0.604,Região de Aveiro,51134,2335224,0.02189683,8691000000.0,190305339.0
2067,ssp585,0.604,Região de Coimbra,21470,5944890,0.00361151,9133907000.0,32987151.0
2067,ssp585,0.604,Região de Leiria,9,3339196,2.7e-06,6490351000.0,17493.0
2067,ssp585,0.604,Terras de Trás-os-Montes,0,88881,0.0,1790127000.0,0.0
2067,ssp585,0.604,Tâmega e Sousa,0,2547800,0.0,6047036000.0,0.0
2067,ssp585,0.604,Viseu Dão Lafões,0,4470914,0.0,4590096000.0,0.0
2067,ssp585,0.604,Área Metropolitana do Porto,1441,2835070,0.00050828,39710799000.0,20184074.0
2068,ssp585,0.616,Alentejo Central,0,9513995,0.0,2958516000.0,0.0
2068,ssp585,0.616,Alentejo Litoral,24530,7057470,0.00347575,3133737000.0,10892086.0
2068,ssp585,0.616,Algarve,37086,6576139,0.00563948,11984171000.0,67584485.0
2068,ssp585,0.616,Alto Alentejo,0,6846985,0.0,1798575000.0,0.0
2068,ssp585,0.616,Alto Minho,2692,3118798,0.00086315,4151610000.0,3583475.0
2068,ssp585,0.616,Alto Tâmega e Barroso,0,3727313,0.0,1241947000.0,0.0
2068,ssp585,0.616,Ave,0,2028246,0.0,8045336000.0,0.0
2068,ssp585,0.616,Baixo Alentejo,0,10402855,0.0,2588500000.0,0.0
2068,ssp585,0.616,Beira Baixa,0,4429690,0.0,1869355000.0,0.0
2068,ssp585,0.616,Beiras e Serra da Estrela,0,4230651,0.0,3339166000.0,0.0
2068,ssp585,0.616,Cávado,723,1744158,0.00041453,8421876000.0,3491092.0
2068,ssp585,0.616,Douro,0,3853582,0.0,3054160000.0,0.0
2068,ssp585,0.616,Grande Lisboa,49697,1869180,0.02658759,75526356000.0,2008064132.0
2068,ssp585,0.616,Lezíria do Tejo,25736,5770151,0.0044602,4573917000.0,20400563.0
2068,ssp585,0.616,Médio Tejo,0,3675180,0.0,3853435000.0,0.0
2068,ssp585,0.616,Oeste,2116,3003380,0.00070454,6490912000.0,4573104.0
2068,ssp585,0.616,Península de Setúbal,15566,2178612,0.00714492,13176454000.0,94144659.0
2068,ssp585,0.616,Região de Aveiro,52264,2335224,0.02238072,8691000000.0,194510858.0
2068,ssp585,0.616,Região de Coimbra,21771,5944890,0.00366214,9133907000.0,33449616.0
2068,ssp585,0.616,Região de Leiria,10,3339196,2.99e-06,6490351000.0,19437.0
2068,ssp585,0.616,Terras de Trás-os-Montes,0,88881,0.0,1790127000.0,0.0
2068,ssp585,0.616,Tâmega e Sousa,0,2547800,0.0,6047036000.0,0.0
2068,ssp585,0.616,Viseu Dão Lafões,0,4470914,0.0,4590096000.0,0.0
2068,ssp585,0.616,Área Metropolitana do Porto,1450,2835070,0.00051145,39710799000.0,20310136.0
2069,ssp585,0.628,Alentejo Central,0,9513995,0.0,2958516000.0,0.0
2069,ssp585,0.628,Alentejo Litoral,25024,7057470,0.00354575,3133737000.0,11111437.0
2069,ssp585,0.628,Algarve,37872,6576139,0.005759,11984171000.0,69016869.0
2069,ssp585,0.628,Alto Alentejo,0,6846985,0.0,1798575000.0,0.0
2069,ssp585,0.628,Alto Minho,2773,3118798,0.00088912,4151610000.0,3691299.0
2069,ssp585,0.628,Alto Tâmega e Barroso,0,3727313,0.0,1241947000.0,0.0
2069,ssp585,0.628,Ave,0,2028246,0.0,8045336000.0,0.0
2069,ssp585,0.628,Baixo Alentejo,0,10402855,0.0,2588500000.0,0.0
2069,ssp585,0.628,Beira Baixa,0,4429690,0.0,1869355000.0,0.0
2069,ssp585,0.628,Beiras e Serra da Estrela,0,4230651,0.0,3339166000.0,0.0
2069,ssp585,0.628,Cávado,742,1744158,0.00042542,8421876000.0,3582836.0
2069,ssp585,0.628,Douro,0,3853582,0.0,3054160000.0,0.0
2069,ssp585,0.628,Grande Lisboa,51397,1869180,0.02749708,75526356000.0,2076754577.0
2069,ssp585,0.628,Lezíria do Tejo,26490,5770151,0.00459087,4573917000.0,20998248.0
2069,ssp585,0.628,Médio Tejo,0,3675180,0.0,3853435000.0,0.0
2069,ssp585,0.628,Oeste,2186,3003380,0.00072785,6490912000.0,4724388.0
2069,ssp585,0.628,Península de Setúbal,15986,2178612,0.0073377,13176454000.0,96684859.0
2069,ssp585,0.628,Região de Aveiro,53401,2335224,0.02286761,8691000000.0,198742429.0
2069,ssp585,0.628,Região de Coimbra,22041,5944890,0.00370755,9133907000.0,33864452.0
2069,ssp585,0.628,Região de Leiria,10,3339196,2.99e-06,6490351000.0,19437.0
2069,ssp585,0.628,Terras de Trás-os-Montes,0,88881,0.0,1790127000.0,0.0
2069,ssp585,0.628,Tâmega e Sousa,0,2547800,0.0,6047036000.0,0.0
2069,ssp585,0.628,Viseu Dão Lafões,0,4470914,0.0,4590096000.0,0.0
2069,ssp585,0.628,Área Metropolitana do Porto,1454,2835070,0.00051286,39710799000.0,20366164.0
2070,ssp585,0.64,Alentejo Central,0,9513995,0.0,2958516000.0,0.0
2070,ssp585,0.64,Alentejo Litoral,25506,7057470,0.00361404,3133737000.0,11325460.0
2070,ssp585,0.64,Algarve,38742,6576139,0.0058913,11984171000.0,70602333.0
2070,ssp585,0.64,Alto Alentejo,0,6846985,0.0,1798575000.0,0.0
2070,ssp585,0.64,Alto Minho,2856,3118798,0.00091574,4151610000.0,3801785.0
2070,ssp585,0.64,Alto Tâmega e Barroso,0,3727313,0.0,1241947000.0,0.0
2070,ssp585,0.64,Ave,0,2028246,0.0,8045336000.0,0.0
2070,ssp585,0.64,Baixo Alentejo,0,10402855,0.0,2588500000.0,0.0
2070,ssp585,0.64,Beira Baixa,0,4429690,0.0,1869355000.0,0.0
2070,ssp585,0.64,Beiras e Serra da Estrela,0,4230651,0.0,3339166000.0,0.0
2070,ssp585,0.64,Cávado,762,1744158,0.00043689,8421876000.0,3679408.0
2070,ssp585,0.64,Douro,0,3853582,0.0,3054160000.0,0.0
2070,ssp585,0.64,Grande Lisboa,53026,1869180,0.02836859,75526356000.0,2142576185.0
2070,ssp585,0.64,Lezíria do Tejo,27284,5770151,0.00472847,4573917000.0,21627640.0
2070,ssp585,0.64,Médio Tejo,0,3675180,0.0,3853435000.0,0.0
2070,ssp585,0.64,Oeste,2247,3003380,0.00074816,6490912000.0,4856222.0
2070,ssp585,0.64,Península de Setúbal,16470,2178612,0.00755986,13176454000.0,99612137.0
2070,ssp585,0.64,Região de Aveiro,54461,2335224,0.02332153,8691000000.0,202687430.0
2070,ssp585,0.64,Região de Coimbra,22333,5944890,0.00375667,9133907000.0,34313090.0
2070,ssp585,0.64,Região de Leiria,10,3339196,2.99e-06,6490351000.0,19437.0
2070,ssp585,0.64,Terras de Trás-os-Montes,0,88881,0.0,1790127000.0,0.0
2070,ssp585,0.64,Tâmega e Sousa,0,2547800,0.0,6047036000.0,0.0
2070,ssp585,0.64,Viseu Dão Lafões,0,4470914,0.0,4590096000.0,0.0
2070,ssp585,0.64,Área Metropolitana do Porto,1463,2835070,0.00051604,39710799000.0,20492227.0
2071,ssp585,0.652,Alentejo Central,0,9513995,0.0,2958516000.0,0.0
2071,ssp585,0.652,Alentejo Litoral,26009,7057470,0.00368531,3133737000.0,11548808.0
2071,ssp585,0.652,Algarve,39657,6576139,0.00603044,11984171000.0,72269803.0
2071,ssp585,0.652,Alto Alentejo,0,6846985,0.0,1798575000.0,0.0
2071,ssp585,0.652,Alto Minho,2927,3118798,0.0009385,4151610000.0,3896297.0
2071,ssp585,0.652,Alto Tâmega e Barroso,0,3727313,0.0,1241947000.0,0.0
2071,ssp585,0.652,Ave,0,2028246,0.0,8045336000.0,0.0
2071,ssp585,0.652,Baixo Alentejo,0,10402855,0.0,2588500000.0,0.0
2071,ssp585,0.652,Beira Baixa,0,4429690,0.0,1869355000.0,0.0
2071,ssp585,0.652,Beiras e Serra da Estrela,0,4230651,0.0,3339166000.0,0.0
2071,ssp585,0.652,Cávado,778,1744158,0.00044606,8421876000.0,3756666.0
2071,ssp585,0.652,Douro,0,3853582,0.0,3054160000.0,0.0
2071,ssp585,0.652,Grande Lisboa,54723,1869180,0.02927647,75526356000.0,2211145411.0
2071,ssp585,0.652,Lezíria do Tejo,28080,5770151,0.00486642,4573917000.0,22258618.0
2071,ssp585,0.652,Médio Tejo,0,3675180,0.0,3853435000.0,0.0
2071,ssp585,0.652,Oeste,2320,3003380,0.00077246,6490912000.0,5013990.0
2071,ssp585,0.652,Península de Setúbal,16937,2178612,0.00777422,13176454000.0,102436598.0
2071,ssp585,0.652,Região de Aveiro,55569,2335224,0.023796,8691000000.0,206811072.0
2071,ssp585,0.652,Região de Coimbra,22603,5944890,0.00380209,9133907000.0,34727926.0
2071,ssp585,0.652,Região de Leiria,10,3339196,2.99e-06,6490351000.0,19437.0
2071,ssp585,0.652,Terras de Trás-os-Montes,0,88881,0.0,1790127000.0,0.0
2071,ssp585,0.652,Tâmega e Sousa,0,2547800,0.0,6047036000.0,0.0
2071,ssp585,0.652,Viseu Dão Lafões,0,4470914,0.0,4590096000.0,0.0
2071,ssp585,0.652,Área Metropolitana do Porto,1468,2835070,0.0005178,39710799000.0,20562262.0
2072,ssp585,0.664,Alentejo Central,0,9513995,0.0,2958516000.0,0.0
2072,ssp585,0.664,Alentejo Litoral,26567,7057470,0.00376438,3133737000.0,11796577.0
2072,ssp585,0.664,Algarve,40507,6576139,0.00615969,11984171000.0,73818819.0
2072,ssp585,0.664,Alto Alentejo,0,6846985,0.0,1798575000.0,0.0
2072,ssp585,0.664,Alto Minho,2999,3118798,0.00096159,4151610000.0,3992140.0
2072,ssp585,0.664,Alto Tâmega e Barroso,0,3727313,0.0,1241947000.0,0.0
2072,ssp585,0.664,Ave,0,2028246,0.0,8045336000.0,0.0
2072,ssp585,0.664,Baixo Alentejo,0,10402855,0.0,2588500000.0,0.0
2072,ssp585,0.664,Beira Baixa,0,4429690,0.0,1869355000.0,0.0
2072,ssp585,0.664,Beiras e Serra da Estrela,0,4230651,0.0,3339166000.0,0.0
2072,ssp585,0.664,Cávado,792,1744158,0.00045409,8421876000.0,3824267.0
2072,ssp585,0.664,Douro,0,3853582,0.0,3054160000.0,0.0
2072,ssp585,0.664,Grande Lisboa,56469,1869180,0.03021057,75526356000.0,2281694538.0
2072,ssp585,0.664,Lezíria do Tejo,28876,5770151,0.00500438,4573917000.0,22889596.0
2072,ssp585,0.664,Médio Tejo,0,3675180,0.0,3853435000.0,0.0
2072,ssp585,0.664,Oeste,2415,3003380,0.00080409,6490912000.0,5219304.0
2072,ssp585,0.664,Península de Setúbal,17432,2178612,0.00800142,13176454000.0,105430405.0
2072,ssp585,0.664,Região de Aveiro,56657,2335224,0.02426191,8691000000.0,210860280.0
2072,ssp585,0.664,Região de Coimbra,22870,5944890,0.003847,9133907000.0,35138153.0
2072,ssp585,0.664,Região de Leiria,10,3339196,2.99e-06,6490351000.0,19437.0
2072,ssp585,0.664,Terras de Trás-os-Montes,0,88881,0.0,1790127000.0,0.0
2072,ssp585,0.664,Tâmega e Sousa,0,2547800,0.0,6047036000.0,0.0
2072,ssp585,0.664,Viseu Dão Lafões,0,4470914,0.0,4590096000.0,0.0
2072,ssp585,0.664,Área Metropolitana do Porto,1474,2835070,0.00051992,39710799000.0,20646304.0
2073,ssp585,0.676,Alentejo Central,0,9513995,0.0,2958516000.0,0.0
2073,ssp585,0.676,Alentejo Litoral,27067,7057470,0.00383523,3133737000.0,12018593.0
2073,ssp585,0.676,Algarve,41314,6576139,0.00628241,11984171000.0,75289473.0
2073,ssp585,0.676,Alto Alentejo,0,6846985,0.0,1798575000.0,0.0
2073,ssp585,0.676,Alto Minho,3093,3118798,0.00099173,4151610000.0,4117269.0
2073,ssp585,0.676,Alto Tâmega e Barroso,0,3727313,0.0,1241947000.0,0.0
2073,ssp585,0.676,Ave,0,2028246,0.0,8045336000.0,0.0
2073,ssp585,0.676,Baixo Alentejo,0,10402855,0.0,2588500000.0,0.0
2073,ssp585,0.676,Beira Baixa,0,4429690,0.0,1869355000.0,0.0
2073,ssp585,0.676,Beiras e Serra da Estrela,0,4230651,0.0,3339166000.0,0.0
2073,ssp585,0.676,Cávado,805,1744158,0.00046154,8421876000.0,3887039.0
2073,ssp585,0.676,Douro,0,3853582,0.0,3054160000.0,0.0
2073,ssp585,0.676,Grande Lisboa,58210,1869180,0.031142,75526356000.0,2352041635.0
2073,ssp585,0.676,Lezíria do Tejo,29703,5770151,0.0051477,4573917000.0,23545148.0
2073,ssp585,0.676,Médio Tejo,0,3675180,0.0,3853435000.0,0.0
2073,ssp585,0.676,Oeste,2489,3003380,0.00082873,6490912000.0,5379233.0
2073,ssp585,0.676,Península de Setúbal,17931,2178612,0.00823047,13176454000.0,108448405.0
2073,ssp585,0.676,Região de Aveiro,57741,2335224,0.02472611,8691000000.0,214894602.0
2073,ssp585,0.676,Região de Coimbra,23158,5944890,0.00389545,9133907000.0,35580645.0
2073,ssp585,0.676,Região de Leiria,11,3339196,3.29e-06,6490351000.0,21381.0
2073,ssp585,0.676,Terras de Trás-os-Montes,0,88881,0.0,1790127000.0,0.0
2073,ssp585,0.676,Tâmega e Sousa,0,2547800,0.0,6047036000.0,0.0
2073,ssp585,0.676,Viseu Dão Lafões,0,4470914,0.0,4590096000.0,0.0
2073,ssp585,0.676,Área Metropolitana do Porto,1481,2835070,0.00052239,39710799000.0,20744353.0
2074,ssp585,0.688,Alentejo Central,0,9513995,0.0,2958516000.0,0.0
2074,ssp585,0.688,Alentejo Litoral,27594,7057470,0.0039099,3133737000.0,12252597.0
2074,ssp585,0.688,Algarve,42174,6576139,0.00641319,11984171000.0,76856713.0
2074,ssp585,0.688,Alto Alentejo,0,6846985,0.0,1798575000.0,0.0
2074,ssp585,0.688,Alto Minho,3180,3118798,0.00101962,4151610000.0,4233079.0
2074,ssp585,0.688,Alto Tâmega e Barroso,0,3727313,0.0,1241947000.0,0.0
2074,ssp585,0.688,Ave,0,2028246,0.0,8045336000.0,0.0
2074,ssp585,0.688,Baixo Alentejo,0,10402855,0.0,2588500000.0,0.0
2074,ssp585,0.688,Beira Baixa,0,4429690,0.0,1869355000.0,0.0
2074,ssp585,0.688,Beiras e Serra da Estrela,0,4230651,0.0,3339166000.0,0.0
2074,ssp585,0.688,Cávado,816,1744158,0.00046785,8421876000.0,3940154.0
2074,ssp585,0.688,Douro,0,3853582,0.0,3054160000.0,0.0
2074,ssp585,0.688,Grande Lisboa,60019,1869180,0.0321098,75526356000.0,2425136349.0
2074,ssp585,0.688,Lezíria do Tejo,30479,5770151,0.00528218,4573917000.0,24160272.0
2074,ssp585,0.688,Médio Tejo,0,3675180,0.0,3853435000.0,0.0
2074,ssp585,0.688,Oeste,2577,3003380,0.00085803,6490912000.0,5569419.0
2074,ssp585,0.688,Península de Setúbal,18409,2178612,0.00844988,13176454000.0,111339395.0
2074,ssp585,0.688,Região de Aveiro,58706,2335224,0.02513934,8691000000.0,218486041.0
2074,ssp585,0.688,Região de Coimbra,23421,5944890,0.00393969,9133907000.0,35984726.0
2074,ssp585,0.688,Região de Leiria,11,3339196,3.29e-06,6490351000.0,21381.0
2074,ssp585,0.688,Terras de Trás-os-Montes,0,88881,0.0,1790127000.0,0.0
2074,ssp585,0.688,Tâmega e Sousa,0,2547800,0.0,6047036000.0,0.0
2074,ssp585,0.688,Viseu Dão Lafões,0,4470914,0.0,4590096000.0,0.0
2074,ssp585,0.688,Área Metropolitana do Porto,1483,2835070,0.00052309,39710799000.0,20772367.0
2075,ssp585,0.7,Alentejo Central,0,9513995,0.0,2958516000.0,0.0
2075,ssp585,0.7,Alentejo Litoral,28117,7057470,0.00398401,3133737000.0,12484826.0
2075,ssp585,0.7,Algarve,43041,6576139,0.00654503,11984171000.0,78436709.0
2075,ssp585,0.7,Alto Alentejo,0,6846985,0.0,1798575000.0,0.0
2075,ssp585,0.7,Alto Minho,3269,3118798,0.00104816,4151610000.0,4351552.0
2075,ssp585,0.7,Alto Tâmega e Barroso,0,3727313,0.0,1241947000.0,0.0
2075,ssp585,0.7,Ave,0,2028246,0.0,8045336000.0,0.0
2075,ssp585,0.7,Baixo Alentejo,0,10402855,0.0,2588500000.0,0.0
2075,ssp585,0.7,Beira Baixa,0,4429690,0.0,1869355000.0,0.0
2075,ssp585,0.7,Beiras e Serra da Estrela,0,4230651,0.0,3339166000.0,0.0
2075,ssp585,0.7,Cávado,828,1744158,0.00047473,8421876000.0,3998097.0
2075,ssp585,0.7,Douro,0,3853582,0.0,3054160000.0,0.0
2075,ssp585,0.7,Grande Lisboa,61807,1869180,0.03306637,75526356000.0,2497382534.0
2075,ssp585,0.7,Lezíria do Tejo,31282,5770151,0.00542135,4573917000.0,24796798.0
2075,ssp585,0.7,Médio Tejo,0,3675180,0.0,3853435000.0,0.0
2075,ssp585,0.7,Oeste,2664,3003380,0.000887,6490912000.0,5757443.0
2075,ssp585,0.7,Península de Setúbal,18911,2178612,0.0086803,13176454000.0,114375539.0
2075,ssp585,0.7,Região de Aveiro,59806,2335224,0.02561039,8691000000.0,222579909.0
2075,ssp585,0.7,Região de Coimbra,23675,5944890,0.00398241,9133907000.0,36374979.0
2075,ssp585,0.7,Região de Leiria,11,3339196,3.29e-06,6490351000.0,21381.0
2075,ssp585,0.7,Terras de Trás-os-Montes,0,88881,0.0,1790127000.0,0.0
2075,ssp585,0.7,Tâmega e Sousa,0,2547800,0.0,6047036000.0,0.0
2075,ssp585,0.7,Viseu Dão Lafões,0,4470914,0.0,4590096000.0,0.0
2075,ssp585,0.7,Área Metropolitana do Porto,1489,2835070,0.00052521,39710799000.0,20856409.0
2076,ssp585,0.712,Alentejo Central,0,9513995,0.0,2958516000.0,0.0
2076,ssp585,0.712,Alentejo Litoral,28641,7057470,0.00405825,3133737000.0,12717498.0
2076,ssp585,0.712,Algarve,43897,6576139,0.00667519,11984171000.0,79996660.0
2076,ssp585,0.712,Alto Alentejo,0,6846985,0.0,1798575000.0,0.0
2076,ssp585,0.712,Alto Minho,3350,3118798,0.00107413,4151610000.0,4459376.0
2076,ssp585,0.712,Alto Tâmega e Barroso,0,3727313,0.0,1241947000.0,0.0
2076,ssp585,0.712,Ave,0,2028246,0.0,8045336000.0,0.0
2076,ssp585,0.712,Baixo Alentejo,0,10402855,0.0,2588500000.0,0.0
2076,ssp585,0.712,Beira Baixa,0,4429690,0.0,1869355000.0,0.0
2076,ssp585,0.712,Beiras e Serra da Estrela,0,4230651,0.0,3339166000.0,0.0
2076,ssp585,0.712,Cávado,841,1744158,0.00048218,8421876000.0,4060869.0
2076,ssp585,0.712,Douro,0,3853582,0.0,3054160000.0,0.0
2076,ssp585,0.712,Grande Lisboa,63565,1869180,0.03400689,75526356000.0,2568416535.0
2076,ssp585,0.712,Lezíria do Tejo,32110,5770151,0.00556485,4573917000.0,25453142.0
2076,ssp585,0.712,Médio Tejo,0,3675180,0.0,3853435000.0,0.0
2076,ssp585,0.712,Oeste,2741,3003380,0.00091264,6490912000.0,5923856.0
2076,ssp585,0.712,Península de Setúbal,19411,2178612,0.0089098,13176454000.0,117399587.0
2076,ssp585,0.712,Região de Aveiro,60802,2335224,0.0260369,8691000000.0,226286721.0
2076,ssp585,0.712,Região de Coimbra,23967,5944890,0.00403153,9133907000.0,36823616.0
2076,ssp585,0.712,Região de Leiria,14,3339196,4.19e-06,6490351000.0,27212.0
2076,ssp585,0.712,Terras de Trás-os-Montes,0,88881,0.0,1790127000.0,0.0
2076,ssp585,0.712,Tâmega e Sousa,0,2547800,0.0,6047036000.0,0.0
2076,ssp585,0.712,Viseu Dão Lafões,0,4470914,0.0,4590096000.0,0.0
2076,ssp585,0.712,Área Metropolitana do Porto,1498,2835070,0.00052838,39710799000.0,20982472.0
2077,ssp585,0.724,Alentejo Central,0,9513995,0.0,2958516000.0,0.0
2077,ssp585,0.724,Alentejo Litoral,29206,7057470,0.00413831,3133737000.0,12968376.0
2077,ssp585,0.724,Algarve,44688,6576139,0.00679548,11984171000.0,81438156.0
2077,ssp585,0.724,Alto Alentejo,0,6846985,0.0,1798575000.0,0.0
2077,ssp585,0.724,Alto Minho,3437,3118798,0.00110203,4151610000.0,4575187.0
2077,ssp585,0.724,Alto Tâmega e Barroso,0,3727313,0.0,1241947000.0,0.0
2077,ssp585,0.724,Ave,0,2028246,0.0,8045336000.0,0.0
2077,ssp585,0.724,Baixo Alentejo,0,10402855,0.0,2588500000.0,0.0
2077,ssp585,0.724,Beira Baixa,0,4429690,0.0,1869355000.0,0.0
2077,ssp585,0.724,Beiras e Serra da Estrela,0,4230651,0.0,3339166000.0,0.0
2077,ssp585,0.724,Cávado,855,1744158,0.00049021,8421876000.0,4128470.0
2077,ssp585,0.724,Douro,0,3853582,0.0,3054160000.0,0.0
2077,ssp585,0.724,Grande Lisboa,65409,1869180,0.03499342,75526356000.0,2642925464.0
2077,ssp585,0.724,Lezíria do Tejo,32958,5770151,0.00571181,4573917000.0,26125340.0
2077,ssp585,0.724,Médio Tejo,0,3675180,0.0,3853435000.0,0.0
2077,ssp585,0.724,Oeste,2824,3003380,0.00094027,6490912000.0,6103236.0
2077,ssp585,0.724,Península de Setúbal,19926,2178612,0.00914619,13176454000.0,120514356.0
2077,ssp585,0.724,Região de Aveiro,61782,2335224,0.02645656,8691000000.0,229933986.0
2077,ssp585,0.724,Região de Coimbra,24222,5944890,0.00407442,9133907000.0,37215406.0
2077,ssp585,0.724,Região de Leiria,14,3339196,4.19e-06,6490351000.0,27212.0
2077,ssp585,0.724,Terras de Trás-os-Montes,0,88881,0.0,1790127000.0,0.0
2077,ssp585,0.724,Tâmega e Sousa,0,2547800,0.0,6047036000.0,0.0
