idx,lat,lon,elev_m,below_threshold
368,39.040546,-8.918493,6.212,False
369,39.041573,-8.916592,6.656,False
370,39.0426,-8.914691,1.868,True
371,39.043628,-8.91279,1.051,True
372,39.044655,-8.910889,3.395,True
373,39.045683,-8.908988,3.016,True
374,39.04671,-8.907087,3.692,True
375,39.047738,-8.905186,5.259,False
376,39.048765,-8.903285,4.005,True
377,39.049793,-8.901384,2.412,True
378,39.05082,-8.899483,3.86,True
379,39.051848,-8.897582,2.62,True
380,39.052875,-8.895681,2.135,True
381,39.053903,-8.89378,3.59,True
382,39.05493,-8.891879,2.129,True
383,39.055958,-8.889978,3.317,True
384,39.056985,-8.888077,3.781,True
385,39.058013,-8.886176,4.627,True
386,39.05904,-8.884275,6.588,False
387,39.060067,-8.882374,3.595,True
388,39.061095,-8.880473,1.879,True
389,39.062122,-8.878572,2.337,True
390,39.06315,-8.876671,3.447,True
391,39.064177,-8.87477,5.122,False
392,39.065205,-8.872869,4.398,True
393,39.066232,-8.870968,5.536,False
394,39.06726,-8.869067,7.334,False
395,39.068287,-8.867166,10.375,False
396,39.069315,-8.865265,9.02,False
397,39.070342,-8.863364,9.481,False
398,39.071038,-8.862002,5.196,False
399,39.069843,-8.863733,7.38,False
400,39.068732,-8.865555,8.138,False
401,39.067743,-8.867488,8.216,False
402,39.066822,-8.869478,6.953,False
403,39.065901,-8.871468,4.899,True
404,39.06498,-8.873458,5.431,False
405,39.064059,-8.875448,5.166,False
406,39.062907,-8.8772,2.439,True
407,39.061591,-8.878777,3.166,True
408,39.060274,-8.880355,1.35,True
409,39.058957,-8.881932,1.488,True
410,39.057641,-8.88351,2.79,True
411,39.056324,-8.885087,2.491,True
412,39.055008,-8.886665,1.498,True
413,39.053691,-8.888243,1.219,True
414,39.052375,-8.88982,2.172,True
415,39.051058,-8.891398,2.409,True
416,39.049742,-8.892975,1.401,True
417,39.048425,-8.894553,3.224,True
418,39.047109,-8.89613,2.184,True
419,39.045792,-8.897708,3.29,True
420,39.044476,-8.899285,2.568,True
421,39.043159,-8.900863,3.985,True
422,39.041843,-8.90244,2.775,True
423,39.040526,-8.904018,3.087,True
424,39.03921,-8.905595,3.89,True
425,39.037893,-8.907173,3.438,True
426,39.036576,-8.90875,4.757,True
427,39.03526,-8.910328,3.838,True
428,39.033943,-8.911905,2.695,True
429,39.032627,-8.913483,2.838,True
430,39.03131,-8.915061,3.643,True
431,39.029994,-8.916638,3.548,True
432,39.028677,-8.918216,1.61,True
433,39.027361,-8.919793,0.0,True
434,39.026044,-8.921371,0.0,True
435,39.024728,-8.922948,0.0,True
436,39.023411,-8.924526,0.0,True
437,39.022095,-8.926103,0.0,True
438,39.020778,-8.927681,0.0,True
439,39.019462,-8.929258,0.0,True
440,39.018145,-8.930836,0.0,True
441,39.016829,-8.932413,0.0,True
442,39.015512,-8.933991,0.0,True
443,39.014196,-8.935568,0.0,True
444,39.012879,-8.937146,0.0,True
445,39.011562,-8.938723,0.0,True
446,39.010246,-8.940301,0.0,True
447,39.008929,-8.941879,1.089,True
448,39.007613,-8.943456,4.387,True
449,39.006296,-8.945034,2.792,True
450,39.00498,-8.946611,3.35,True
451,39.003663,-8.948189,5.787,False
452,39.002347,-8.949766,3.974,True
453,39.00103,-8.951344,3.817,True
454,38.999714,-8.952921,4.8,True
455,38.998397,-8.954499,2.766,True
456,38.997081,-8.956076,2.962,True
457,38.995764,-8.957654,3.474,True
458,38.994448,-8.959231,3.962,True
459,38.993131,-8.960809,5.098,False
460,38.991815,-8.962386,2.1,True
461,38.990498,-8.963964,4.039,True
462,38.989718,-8.965043,4.151,True
463,38.991294,-8.963928,4.844,True
464,38.99287,-8.962813,6.442,False
465,38.994199,-8.961264,4.986,True
466,38.995499,-8.959663,3.466,True
467,38.996798,-8.958062,2.29,True
468,38.998098,-8.956462,3.057,True
469,38.999398,-8.954861,3.13,True
470,39.000697,-8.95326,5.347,False
471,39.001997,-8.95166,2.788,True
472,39.003296,-8.950059,5.848,False
473,39.004596,-8.948458,4.95,True
474,39.005896,-8.946858,1.916,True
475,39.007195,-8.945257,2.627,True
476,39.008495,-8.943656,3.727,True
477,39.009794,-8.942056,4.853,True
478,39.011094,-8.940455,1.124,True
479,39.012393,-8.938854,0.0,True
480,39.013693,-8.937254,0.0,True
481,39.014993,-8.935653,0.0,True
482,39.016292,-8.934052,0.0,True
483,39.017592,-8.932452,0.0,True
484,39.018891,-8.930851,0.0,True
485,39.020191,-8.92925,0.0,True
486,39.021491,-8.92765,0.0,True
487,39.02279,-8.926049,0.0,True
488,39.02409,-8.924448,0.0,True
489,39.025389,-8.922848,0.0,True
490,39.026689,-8.921247,0.0,True
491,39.027989,-8.919646,0.0,True
492,39.029288,-8.918045,3.807,True
493,39.030588,-8.916445,3.99,True
494,39.031887,-8.914844,3.112,True
495,39.033187,-8.913243,3.517,True
496,39.034487,-8.911643,4.06,True
497,39.035786,-8.910042,4.056,True
498,39.037086,-8.908441,4.188,True
499,39.038385,-8.906841,3.8,True
500,39.039685,-8.90524,3.676,True
501,39.040984,-8.903639,3.087,True
502,39.042284,-8.902039,2.304,True
503,39.043584,-8.900438,3.759,True
504,39.044883,-8.898837,2.603,True
505,39.046183,-8.897237,3.92,True
506,39.047482,-8.895636,2.504,True
507,39.048782,-8.894035,2.706,True
508,39.050082,-8.892435,2.216,True
509,39.051381,-8.890834,1.538,True
510,39.052681,-8.889233,1.538,True
511,39.05398,-8.887633,1.738,True
512,39.05528,-8.886032,3.492,True
513,39.05658,-8.884431,1.985,True
514,39.057879,-8.882831,3.178,True
515,39.059179,-8.88123,1.843,True
516,39.060478,-8.879629,2.67,True
517,39.061778,-8.878028,2.1,True
518,39.063077,-8.876428,3.826,True
519,39.064299,-8.874952,4.986,True
520,39.064028,-8.875746,5.311,False
521,39.062994,-8.87764,2.331,True
522,39.061959,-8.879535,3.021,True
523,39.060924,-8.881429,3.357,True
524,39.05989,-8.883323,4.897,True
525,39.058855,-8.885218,5.956,False
526,39.057821,-8.887112,5.443,False
527,39.056786,-8.889007,3.49,True
528,39.055751,-8.890901,5.154,False
529,39.054717,-8.892796,3.059,True
530,39.053682,-8.89469,3.056,True
531,39.052647,-8.896585,2.721,True
532,39.051613,-8.898479,3.721,True
533,39.050578,-8.900374,2.995,True
534,39.049544,-8.902268,4.197,True
535,39.048509,-8.904163,3.804,True
536,39.047474,-8.906057,5.189,False
537,39.04644,-8.907952,3.16,True
