idx,lat,lon,elev_m,below_threshold,flood_zone
127,38.841192,-9.079838,5.252,False,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
128,38.840781,-9.080073,6.813,False,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
129,38.84037,-9.080307,8.164,False,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
130,38.839951,-9.080509,8.052,False,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
131,38.83951,-9.080626,6.706,False,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
132,38.83907,-9.080743,5.718,False,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
133,38.83863,-9.08086,5.419,False,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
134,38.83819,-9.080977,5.085,False,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
135,38.837749,-9.081094,4.286,True,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
136,38.837309,-9.081212,3.445,True,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
137,38.836869,-9.081329,2.459,True,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
138,38.836428,-9.081446,2.177,True,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
139,38.835988,-9.081563,3.183,True,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
140,38.835548,-9.08168,4.162,True,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
141,38.835107,-9.081797,4.824,True,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
142,38.834667,-9.081914,5.208,False,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
143,38.834227,-9.082031,5.952,False,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
144,38.833786,-9.082148,6.504,False,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
145,38.833346,-9.082265,6.507,False,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
146,38.832906,-9.082382,5.786,False,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
147,38.832466,-9.082499,4.71,True,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
148,38.832025,-9.082616,4.69,True,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
149,38.831585,-9.082733,4.512,True,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
150,38.831145,-9.08285,3.165,True,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
151,38.830704,-9.082968,2.164,True,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
152,38.830264,-9.083085,2.32,True,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
153,38.829824,-9.083202,4.198,True,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
