idx,lat,lon,elev_m,below_threshold
578,38.750602,-9.116755,38.039,False
579,38.752211,-9.115725,60.707,False
580,38.75382,-9.114695,42.092,False
581,38.755429,-9.113664,35.794,False
582,38.757039,-9.112634,41.563,False
583,38.758648,-9.111604,40.549,False
584,38.760257,-9.110573,42.53,False
585,38.761866,-9.109543,41.245,False
586,38.763475,-9.108513,38.527,False
587,38.765084,-9.107482,17.35,False
588,38.766693,-9.106452,6.076,False
589,38.768302,-9.105422,9.329,False
590,38.769912,-9.104392,12.019,False
591,38.771521,-9.103361,16.02,False
592,38.77313,-9.102331,11.801,False
593,38.774739,-9.101301,9.228,False
594,38.776348,-9.10027,5.781,False
595,38.778008,-9.099606,7.93,False
596,38.779795,-9.099871,10.118,False
597,38.781582,-9.100127,8.23,False
598,38.783369,-9.100386,22.648,False
599,38.785158,-9.100633,21.46,False
600,38.786945,-9.100896,24.535,False
601,38.788738,-9.101064,12.636,False
602,38.790535,-9.10099,21.421,False
603,38.792312,-9.100645,22.464,False
604,38.794067,-9.100139,20.181,False
605,38.79304,-9.100015,25.866,False
606,38.791241,-9.100006,29.378,False
607,38.789443,-9.099998,26.905,False
608,38.787644,-9.099989,25.773,False
609,38.785845,-9.09998,36.11,False
610,38.784047,-9.099971,39.493,False
611,38.782248,-9.099962,25.994,False
612,38.78045,-9.099953,12.518,False
613,38.778651,-9.099945,34.792,False
614,38.776852,-9.099936,49.278,False
615,38.775054,-9.099927,49.785,False
616,38.773255,-9.099918,45.165,False
617,38.771456,-9.099909,40.455,False
618,38.769658,-9.0999,35.716,False
619,38.767859,-9.099892,35.777,False
620,38.76606,-9.099883,43.344,False
621,38.764262,-9.099874,32.121,False
622,38.763666,-9.099813,24.481,False
623,38.765461,-9.09965,19.018,False
624,38.763942,-9.100183,30.476,False
625,38.762201,-9.100762,27.345,False
626,38.76046,-9.101342,29.013,False
627,38.758719,-9.101921,28.698,False
628,38.756978,-9.102501,31.384,False
629,38.755237,-9.10308,32.205,False
630,38.753497,-9.10366,32.613,False
631,38.751756,-9.104239,36.915,False
632,38.750015,-9.104819,30.306,False
633,38.748274,-9.105398,36.179,False
634,38.746533,-9.105978,31.797,False
635,38.744792,-9.106557,27.805,False
636,38.743051,-9.107137,30.525,False
637,38.74131,-9.107716,21.952,False
638,38.739569,-9.108296,20.856,False
639,38.737828,-9.108875,27.039,False
640,38.736087,-9.109455,32.154,False
641,38.734346,-9.110034,30.291,False
642,38.732605,-9.110613,31.134,False
643,38.730864,-9.111193,28.462,False
644,38.729123,-9.111772,26.122,False
645,38.727382,-9.112352,24.256,False
646,38.725637,-9.112907,25.171,False
647,38.723903,-9.113502,30.02,False
648,38.722328,-9.114605,33.606,False
649,38.721006,-9.115747,36.488,False
650,38.722522,-9.114506,35.196,False
651,38.724116,-9.11345,48.212,False
652,38.725859,-9.1129,46.625,False
653,38.726647,-9.112659,42.9,False
654,38.72687,-9.112628,28.445,False
655,38.725792,-9.11348,35.869,False
656,38.724223,-9.114605,30.121,False
657,38.722653,-9.115731,33.236,False
658,38.721083,-9.116856,39.559,False
659,38.719514,-9.117982,52.02,False
660,38.717944,-9.119107,54.79,False
661,38.716374,-9.120233,49.296,False
662,38.71495,-9.121634,43.507,False
663,38.715834,-9.121291,35.463,False
664,38.71747,-9.120333,29.591,False
665,38.719106,-9.119375,24.88,False
666,38.720742,-9.118417,20.824,False
667,38.722378,-9.117458,20.013,False
668,38.724014,-9.1165,32.464,False
669,38.72565,-9.115542,42.004,False
670,38.727286,-9.114584,35.536,False
671,38.728922,-9.113626,35.589,False
672,38.730558,-9.112668,33.599,False
673,38.732194,-9.11171,30.935,False
674,38.73383,-9.110752,24.07,False
675,38.735466,-9.109794,19.806,False
676,38.737102,-9.108836,16.187,False
677,38.738738,-9.107878,16.83,False
678,38.740374,-9.10692,13.778,False
679,38.74201,-9.105962,13.528,False
680,38.743646,-9.105004,11.285,False
681,38.745282,-9.104046,12.913,False
682,38.746918,-9.103088,9.517,False
683,38.748565,-9.102166,6.724,False
684,38.750297,-9.101549,9.285,False
685,38.752056,-9.101069,11.378,False
686,38.75383,-9.100689,10.245,False
687,38.755616,-9.100418,12.64,False
688,38.755087,-9.100696,12.606,False
689,38.753333,-9.101207,16.604,False
690,38.75158,-9.101718,16.08,False
691,38.749826,-9.102229,19.765,False
692,38.748072,-9.10274,23.55,False
693,38.746318,-9.103251,30.607,False
694,38.747059,-9.102925,32.344,False
695,38.745455,-9.10357,34.589,False
696,38.743738,-9.104258,34.703,False
697,38.742022,-9.104947,42.471,False
698,38.740305,-9.105635,33.634,False
699,38.738589,-9.106324,20.034,False
700,38.736872,-9.107013,19.11,False
701,38.735155,-9.107701,23.854,False
702,38.733439,-9.10839,29.215,False
703,38.731722,-9.109078,35.231,False
704,38.731365,-9.109287,41.381,False
705,38.733151,-9.109019,45.268,False
706,38.734938,-9.108751,53.489,False
707,38.736724,-9.108483,50.983,False
708,38.738511,-9.108215,40.581,False
709,38.740297,-9.107947,34.616,False
710,38.742084,-9.10768,27.751,False
711,38.74387,-9.107412,30.583,False
712,38.745656,-9.107144,27.346,False
713,38.747443,-9.106876,38.196,False
714,38.749229,-9.106608,43.977,False
715,38.751016,-9.10634,43.644,False
716,38.752802,-9.106072,35.107,False
717,38.754589,-9.105804,34.682,False
718,38.756375,-9.105536,30.772,False
719,38.758162,-9.105269,24.359,False
720,38.759948,-9.105001,25.996,False
721,38.761735,-9.104733,22.464,False
722,38.763521,-9.104465,23.94,False
723,38.765308,-9.104197,23.901,False
724,38.767094,-9.103929,26.538,False
725,38.768881,-9.103661,27.898,False
726,38.770667,-9.103393,30.981,False
727,38.772454,-9.103125,28.571,False
728,38.77424,-9.102857,29.216,False
