section,section_type,scenario,variant,year,slr_m,annual_cost_mid_eur,annual_cost_low_eur,annual_cost_high_eur,cumulative_cost_mid_eur,cumulative_cost_low_eur,cumulative_cost_high_eur,return_period_yr,closure_days_yr
Setúbal,Port,SSP2-4.5,Baseline,2094,0.564,66322489.00,39793493.00,119380480.00,1338995869.00,803397515.00,2410192561.00,0.2406,26.529
Setúbal,Port,SSP2-4.5,Baseline,2095,0.57,69528805.00,41717283.00,125151849.00,1408524674.00,845114798.00,2535344410.00,0.2308,27.812
Setúbal,Port,SSP2-4.5,Baseline,2096,0.576,72887836.00,43732702.00,131198106.00,1481412511.00,888847500.00,2666542516.00,0.2214,29.155
Setúbal,Port,SSP2-4.5,Baseline,2097,0.582,76406771.00,45844063.00,137532188.00,1557819282.00,934691563.00,2804074704.00,0.2124,30.563
Setúbal,Port,SSP2-4.5,Baseline,2098,0.588,80093133.00,48055880.00,144167640.00,1637912415.00,982747443.00,2948242344.00,0.2038,32.037
Setúbal,Port,SSP2-4.5,Baseline,2099,0.594,83954796.00,50372877.00,151118632.00,1721867211.00,1033120320.00,3099360976.00,0.1955,33.582
Setúbal,Port,SSP2-4.5,Baseline,2100,0.6,88000000.00,52800000.00,158400000.00,1809867211.00,1085920320.00,3257760976.00,0.1875,35.2
Setúbal,Port,SSP2-4.5,+Geoid,2025,0.125,1858136.00,1114882.00,3344645.00,1858136.00,1114882.00,3344645.00,5.0454,0.743
Setúbal,Port,SSP2-4.5,+Geoid,2026,0.15,2298097.00,1378858.00,4136575.00,4156233.00,2493740.00,7481220.00,4.2426,0.919
Setúbal,Port,SSP2-4.5,+Geoid,2027,0.175,2838025.00,1702815.00,5108446.00,6994259.00,4196555.00,12589666.00,3.5676,1.135
Setúbal,Port,SSP2-4.5,+Geoid,2028,0.2,3500000.00,2100000.00,6300000.00,10494259.00,6296555.00,18889666.00,3.0,1.4
Setúbal,Port,SSP2-4.5,+Geoid,2029,0.225,4310876.00,2586525.00,7759576.00,14805134.00,8883080.00,26649242.00,2.5227,1.724
Setúbal,Port,SSP2-4.5,+Geoid,2030,0.25,5303301.00,3181981.00,9545942.00,20108435.00,12065061.00,36195184.00,2.1213,2.121
Setúbal,Port,SSP2-4.5,+Geoid,2031,0.26,5759723.00,3455834.00,10367501.00,25868158.00,15520895.00,46562685.00,1.9793,2.304
Setúbal,Port,SSP2-4.5,+Geoid,2032,0.27,6254343.00,3752606.00,11257818.00,32122502.00,19273501.00,57820503.00,1.8467,2.502
Setúbal,Port,SSP2-4.5,+Geoid,2033,0.28,6790294.00,4074177.00,12222530.00,38912796.00,23347678.00,70043033.00,1.723,2.716
Setúbal,Port,SSP2-4.5,+Geoid,2034,0.29,7370961.00,4422576.00,13267729.00,46283757.00,27770254.00,83310762.00,1.6077,2.948
Setúbal,Port,SSP2-4.5,+Geoid,2035,0.3,8000000.00,4800000.00,14400000.00,54283757.00,32570254.00,97710762.00,1.5,3.2
Setúbal,Port,SSP2-4.5,+Geoid,2036,0.31,8681365.00,5208819.00,15626457.00,62965122.00,37779073.00,113337219.00,1.3995,3.473
Setúbal,Port,SSP2-4.5,+Geoid,2037,0.32,9419327.00,5651596.00,16954788.00,72384448.00,43430669.00,130292007.00,1.3058,3.768
Setúbal,Port,SSP2-4.5,+Geoid,2038,0.33,10218499.00,6131099.00,18393298.00,82602947.00,49561768.00,148685305.00,1.2184,4.087
Setúbal,Port,SSP2-4.5,+Geoid,2039,0.34,11083866.00,6650320.00,19950960.00,93686813.00,56212088.00,168636265.00,1.1368,4.434
Setúbal,Port,SSP2-4.5,+Geoid,2040,0.35,12020815.00,7212489.00,21637468.00,105707629.00,63424577.00,190273733.00,1.0607,4.808
Setúbal,Port,SSP2-4.5,+Geoid,2041,0.36,13035162.00,7821097.00,23463292.00,118742791.00,71245674.00,213737025.00,0.9896,5.214
Setúbal,Port,SSP2-4.5,+Geoid,2042,0.37,14133192.00,8479915.00,25439745.00,132875983.00,79725589.00,239176770.00,0.9234,5.653
Setúbal,Port,SSP2-4.5,+Geoid,2043,0.38,15321690.00,9193014.00,27579042.00,148197673.00,88918603.00,266755812.00,0.8615,6.129
Setúbal,Port,SSP2-4.5,+Geoid,2044,0.39,16607987.00,9964792.00,29894377.00,164805660.00,98883395.00,296650189.00,0.8038,6.643
Setúbal,Port,SSP2-4.5,+Geoid,2045,0.4,18000000.00,10800000.00,32400000.00,182805660.00,109683395.00,329050189.00,0.75,7.2
Setúbal,Port,SSP2-4.5,+Geoid,2046,0.41,19506277.00,11703766.00,35111299.00,202311937.00,121387161.00,364161488.00,0.6998,7.803
Setúbal,Port,SSP2-4.5,+Geoid,2047,0.42,21136050.00,12681630.00,38044890.00,223447987.00,134068791.00,402206378.00,0.6529,8.454
Setúbal,Port,SSP2-4.5,+Geoid,2048,0.43,22899286.00,13739572.00,41218715.00,246347273.00,147808363.00,443425093.00,0.6092,9.16
Setúbal,Port,SSP2-4.5,+Geoid,2049,0.44,24806749.00,14884049.00,44652148.00,271154021.00,162692412.00,488077241.00,0.5684,9.923
Setúbal,Port,SSP2-4.5,+Geoid,2050,0.45,26870058.00,16122035.00,48366104.00,298024079.00,178814447.00,536443345.00,0.5303,10.748
Setúbal,Port,SSP2-4.5,+Geoid,2051,0.456,28188027.00,16912816.00,50738449.00,326212107.00,195727263.00,587181794.00,0.5087,11.275
Setúbal,Port,SSP2-4.5,+Geoid,2052,0.462,29569478.00,17741687.00,53225061.00,355781585.00,213468950.00,640406855.00,0.488,11.828
Setúbal,Port,SSP2-4.5,+Geoid,2053,0.468,31017426.00,18610455.00,55831366.00,386799011.00,232079405.00,696238221.00,0.4681,12.407
Setúbal,Port,SSP2-4.5,+Geoid,2054,0.474,32535025.00,19521015.00,58563046.00,419334036.00,251600420.00,754801267.00,0.4491,13.014
Setúbal,Port,SSP2-4.5,+Geoid,2055,0.48,34125582.00,20475349.00,61426048.00,453459618.00,272075769.00,816227315.00,0.4308,13.65
Setúbal,Port,SSP2-4.5,+Geoid,2056,0.486,35792555.00,21475533.00,64426600.00,489252174.00,293551302.00,880653915.00,0.4132,14.317
Setúbal,Port,SSP2-4.5,+Geoid,2057,0.492,37539567.00,22523740.00,67571221.00,526791741.00,316075042.00,948225136.00,0.3964,15.016
Setúbal,Port,SSP2-4.5,+Geoid,2058,0.498,39370410.00,23622246.00,70866737.00,566162151.00,339697288.00,1019091873.00,0.3802,15.748
Setúbal,Port,SSP2-4.5,+Geoid,2059,0.504,41289051.00,24773431.00,74320292.00,607451202.00,364470719.00,1093412165.00,0.3647,16.516
Setúbal,Port,SSP2-4.5,+Geoid,2060,0.51,43299648.00,25979789.00,77939366.00,650750850.00,390450508.00,1171351531.00,0.3499,17.32
Setúbal,Port,SSP2-4.5,+Geoid,2061,0.516,45406549.00,27243930.00,81731789.00,696157399.00,417694438.00,1253083320.00,0.3356,18.163
Setúbal,Port,SSP2-4.5,+Geoid,2062,0.522,47614309.00,28568585.00,85705756.00,743771708.00,446263023.00,1338789076.00,0.322,19.046
Setúbal,Port,SSP2-4.5,+Geoid,2063,0.528,49927694.00,29956616.00,89869849.00,793699402.00,476219639.00,1428658925.00,0.3088,19.971
Setúbal,Port,SSP2-4.5,+Geoid,2064,0.534,52351693.00,31411016.00,94233047.00,846051094.00,507630655.00,1522891972.00,0.2963,20.941
Setúbal,Port,SSP2-4.5,+Geoid,2065,0.54,54891529.00,32934917.00,98804752.00,900942624.00,540565572.00,1621696724.00,0.2842,21.957
Setúbal,Port,SSP2-4.5,+Geoid,2066,0.546,57552670.00,34531602.00,103594805.00,958495293.00,575097174.00,1725291529.00,0.2726,23.021
Setúbal,Port,SSP2-4.5,+Geoid,2067,0.552,60340837.00,36204502.00,108613506.00,1018836130.00,611301676.00,1833905035.00,0.2615,24.136
Setúbal,Port,SSP2-4.5,+Geoid,2068,0.558,63262020.00,37957212.00,113871636.00,1082098150.00,649258888.00,1947776671.00,0.2509,25.305
Setúbal,Port,SSP2-4.5,+Geoid,2069,0.564,66322489.00,39793493.00,119380480.00,1148420639.00,689052381.00,2067157151.00,0.2406,26.529
Setúbal,Port,SSP2-4.5,+Geoid,2070,0.57,69528805.00,41717283.00,125151849.00,1217949444.00,730769664.00,2192309000.00,0.2308,27.812
Setúbal,Port,SSP2-4.5,+Geoid,2071,0.576,72887836.00,43732702.00,131198106.00,1290837281.00,774502366.00,2323507106.00,0.2214,29.155
Setúbal,Port,SSP2-4.5,+Geoid,2072,0.582,76406771.00,45844063.00,137532188.00,1367244052.00,820346429.00,2461039294.00,0.2124,30.563
Setúbal,Port,SSP2-4.5,+Geoid,2073,0.588,80093133.00,48055880.00,144167640.00,1447337185.00,868402309.00,2605206934.00,0.2038,32.037
Setúbal,Port,SSP2-4.5,+Geoid,2074,0.594,83954796.00,50372877.00,151118632.00,1531291981.00,918775186.00,2756325566.00,0.1955,33.582
Setúbal,Port,SSP2-4.5,+Geoid,2075,0.6,88000000.00,52800000.00,158400000.00,1619291981.00,971575186.00,2914725566.00,0.1875,35.2
Setúbal,Port,SSP2-4.5,+Geoid,2076,0.606,92237371.00,55342422.00,166027267.00,1711529352.00,1026917608.00,3080752833.00,0.1799,36.895
Setúbal,Port,SSP2-4.5,+Geoid,2077,0.612,96675933.00,58005560.00,174016680.00,1808205285.00,1084923168.00,3254769513.00,0.1725,38.67
Setúbal,Port,SSP2-4.5,+Geoid,2078,0.618,101325135.00,60795081.00,182385242.00,1909530420.00,1145718249.00,3437154755.00,0.1655,40.53
Setúbal,Port,SSP2-4.5,+Geoid,2079,0.624,106194860.00,63716916.00,191150748.00,2015725280.00,1209435165.00,3628305503.00,0.1588,42.478
Setúbal,Port,SSP2-4.5,+Geoid,2080,0.63,111295455.00,66777273.00,200331819.00,2127020735.00,1276212438.00,3828637322.00,0.1523,44.518
Setúbal,Port,SSP2-4.5,+Geoid,2081,0.636,116637746.00,69982647.00,209947942.00,2243658480.00,1346195085.00,4038585264.00,0.1461,46.655
Setúbal,Port,SSP2-4.5,+Geoid,2082,0.642,122233061.00,73339837.00,220019511.00,2365891542.00,1419534922.00,4258604775.00,0.1401,48.893
Setúbal,Port,SSP2-4.5,+Geoid,2083,0.648,128093258.00,76855955.00,230567865.00,2493984800.00,1496390877.00,4489172640.00,0.1344,51.237
Setúbal,Port,SSP2-4.5,+Geoid,2084,0.654,134230743.00,80538446.00,241615337.00,2628215543.00,1576929323.00,4730787977.00,0.129,53.692
Setúbal,Port,SSP2-4.5,+Geoid,2085,0.66,140658497.00,84395098.00,253185295.00,2768874040.00,1661324421.00,4983973272.00,0.1237,56.263
Setúbal,Port,SSP2-4.5,+Geoid,2086,0.666,147390107.00,88434064.00,265302193.00,2916264147.00,1749758485.00,5249275465.00,0.1187,58.956
Setúbal,Port,SSP2-4.5,+Geoid,2087,0.672,154439788.00,92663873.00,277991618.00,3070703935.00,1842422358.00,5527267083.00,0.1138,61.776
Setúbal,Port,SSP2-4.5,+Geoid,2088,0.678,161822413.00,97093448.00,291280344.00,3232526348.00,1939515806.00,5818547427.00,0.1092,64.729
Setúbal,Port,SSP2-4.5,+Geoid,2089,0.684,169553549.00,101732130.00,305196389.00,3402079898.00,2041247936.00,6123743816.00,0.1047,67.821
Setúbal,Port,SSP2-4.5,+Geoid,2090,0.69,177649482.00,106589689.00,319769067.00,3579729379.00,2147837625.00,6443512883.00,0.1005,71.06
Setúbal,Port,SSP2-4.5,+Geoid,2091,0.696,186127251.00,111676350.00,335029051.00,3765856630.00,2259513975.00,6778541934.00,0.0964,74.451
Setúbal,Port,SSP2-4.5,+Geoid,2092,0.702,195004687.00,117002812.00,351008437.00,3960861317.00,2376516787.00,7129550371.00,0.0925,78.002
Setúbal,Port,SSP2-4.5,+Geoid,2093,0.708,204300447.00,122580268.00,367740804.00,4165161764.00,2499097055.00,7497291175.00,0.0887,81.72
Setúbal,Port,SSP2-4.5,+Geoid,2094,0.714,214034050.00,128420430.00,385261289.00,4379195814.00,2627517485.00,7882552464.00,0.0851,85.614
Setúbal,Port,SSP2-4.5,+Geoid,2095,0.72,224225919.00,134535551.00,403606654.00,4603421733.00,2762053036.00,8286159118.00,0.0816,89.69
Setúbal,Port,SSP2-4.5,+Geoid,2096,0.726,234897423.00,140938454.00,422815361.00,4838319155.00,2902991490.00,8708974479.00,0.0783,93.959
Setúbal,Port,SSP2-4.5,+Geoid,2097,0.732,246070918.00,147642551.00,442927652.00,5084390073.00,3050634041.00,9151902131.00,0.0751,98.428
Setúbal,Port,SSP2-4.5,+Geoid,2098,0.738,257769795.00,154661877.00,463985631.00,5342159868.00,3205295918.00,9615887762.00,0.072,103.108
Setúbal,Port,SSP2-4.5,+Geoid,2099,0.744,270018525.00,162011115.00,486033346.00,5612178393.00,3367307033.00,10101921108.00,0.0691,108.007
Setúbal,Port,SSP2-4.5,+Geoid,2100,0.75,282842712.00,169705627.00,509116882.00,5895021106.00,3537012660.00,10611037990.00,0.0663,113.137
Setúbal,Port,SSP5-8.5,Baseline,2025,0.065,1108225.00,664935.00,1994805.00,1108225.00,664935.00,1994805.00,7.6474,0.443
Setúbal,Port,SSP5-8.5,Baseline,2026,0.078,1240627.00,744376.00,2233129.00,2348852.00,1409311.00,4227934.00,6.9884,0.496
Setúbal,Port,SSP5-8.5,Baseline,2027,0.091,1388145.00,832887.00,2498661.00,3736997.00,2242198.00,6726595.00,6.3862,0.555
Setúbal,Port,SSP5-8.5,Baseline,2028,0.104,1552452.00,931471.00,2794413.00,5289449.00,3173669.00,9521008.00,5.8359,0.621
Setúbal,Port,SSP5-8.5,Baseline,2029,0.117,1735403.00,1041242.00,3123725.00,7024852.00,4214911.00,12644733.00,5.3331,0.694
Setúbal,Port,SSP5-8.5,Baseline,2030,0.13,1939052.00,1163431.00,3490294.00,8963904.00,5378342.00,16135027.00,4.8735,0.776
Setúbal,Port,SSP5-8.5,Baseline,2031,0.1435,2174887.00,1304932.00,3914796.00,11138791.00,6683274.00,20049823.00,4.4382,0.87
Setúbal,Port,SSP5-8.5,Baseline,2032,0.157,2438330.00,1462998.00,4388994.00,13577121.00,8146272.00,24438817.00,4.0417,0.975
Setúbal,Port,SSP5-8.5,Baseline,2033,0.1705,2732530.00,1639518.00,4918554.00,16309651.00,9785790.00,29357371.00,3.6807,1.093
Setúbal,Port,SSP5-8.5,Baseline,2034,0.184,3060986.00,1836591.00,5509774.00,19370636.00,11622381.00,34867145.00,3.3519,1.224
Setúbal,Port,SSP5-8.5,Baseline,2035,0.1975,3427587.00,2056552.00,6169656.00,22798223.00,13678933.00,41036801.00,3.0524,1.371
Setúbal,Port,SSP5-8.5,Baseline,2036,0.211,3836656.00,2301994.00,6905981.00,26634879.00,15980927.00,47942782.00,2.7798,1.535
Setúbal,Port,SSP5-8.5,Baseline,2037,0.2245,4292999.00,2575799.00,7727397.00,30927878.00,18556726.00,55670179.00,2.5314,1.717
Setúbal,Port,SSP5-8.5,Baseline,2038,0.238,4801951.00,2881171.00,8643513.00,35729829.00,21437897.00,64313692.00,2.3053,1.921
Setúbal,Port,SSP5-8.5,Baseline,2039,0.2515,5369445.00,3221667.00,9665002.00,41099275.00,24659564.00,73978694.00,2.0994,2.148
Setúbal,Port,SSP5-8.5,Baseline,2040,0.265,6002068.00,3601241.00,10803723.00,47101343.00,28260805.00,84782417.00,1.9118,2.401
Setúbal,Port,SSP5-8.5,Baseline,2041,0.2785,6707137.00,4024282.00,12072846.00,53808480.00,32285087.00,96855263.00,1.7411,2.683
Setúbal,Port,SSP5-8.5,Baseline,2042,0.292,7492777.00,4495666.00,13486998.00,61301257.00,36780753.00,110342261.00,1.5855,2.997
Setúbal,Port,SSP5-8.5,Baseline,2043,0.3055,8368010.00,5020806.00,15062418.00,69669267.00,41801559.00,125404679.00,1.4439,3.347
Setúbal,Port,SSP5-8.5,Baseline,2044,0.319,9342855.00,5605713.00,16817139.00,79012122.00,47407272.00,142221818.00,1.3149,3.737
Setúbal,Port,SSP5-8.5,Baseline,2045,0.3325,10428431.00,6257059.00,18771177.00,89440553.00,53664331.00,160992995.00,1.1974,4.171
Setúbal,Port,SSP5-8.5,Baseline,2046,0.346,11637084.00,6982250.00,20946751.00,101077637.00,60646581.00,181939746.00,1.0905,4.655
Setúbal,Port,SSP5-8.5,Baseline,2047,0.3595,12982512.00,7789507.00,23368521.00,114060149.00,68436088.00,205308267.00,0.9931,5.193
Setúbal,Port,SSP5-8.5,Baseline,2048,0.373,14479919.00,8687952.00,26063855.00,128540068.00,77124040.00,231372122.00,0.9044,5.792
Setúbal,Port,SSP5-8.5,Baseline,2049,0.3865,16146176.00,9687706.00,29063117.00,144686244.00,86811746.00,260435239.00,0.8236,6.458
Setúbal,Port,SSP5-8.5,Baseline,2050,0.4,18000000.00,10800000.00,32400000.00,162686244.00,97611746.00,292835239.00,0.75,7.2
Setúbal,Port,SSP5-8.5,Baseline,2051,0.412,19822044.00,11893226.00,35679679.00,182508288.00,109504972.00,328514918.00,0.6901,7.929
Setúbal,Port,SSP5-8.5,Baseline,2052,0.424,21824744.00,13094847.00,39284540.00,204333032.00,122599819.00,367799458.00,0.6351,8.73
Setúbal,Port,SSP5-8.5,Baseline,2053,0.436,24025733.00,14415440.00,43246319.00,228358765.00,137015259.00,411045777.00,0.5844,9.61
Setúbal,Port,SSP5-8.5,Baseline,2054,0.448,26444340.00,15866604.00,47599812.00,254803105.00,152881863.00,458645589.00,0.5377,10.578
Setúbal,Port,SSP5-8.5,Baseline,2055,0.46,29101758.00,17461055.00,52383165.00,283904863.00,170342918.00,511028754.00,0.4948,11.641
Setúbal,Port,SSP5-8.5,Baseline,2056,0.472,32021219.00,19212731.00,57638194.00,315926082.00,189555649.00,568666948.00,0.4553,12.808
Setúbal,Port,SSP5-8.5,Baseline,2057,0.484,35228187.00,21136912.00,63410736.00,351154269.00,210692561.00,632077684.00,0.419,14.091
Setúbal,Port,SSP5-8.5,Baseline,2058,0.496,38750573.00,23250344.00,69751032.00,389904842.00,233942905.00,701828716.00,0.3855,15.5
Setúbal,Port,SSP5-8.5,Baseline,2059,0.508,42618967.00,25571380.00,76714141.00,432523809.00,259514285.00,778542857.00,0.3548,17.048
Setúbal,Port,SSP5-8.5,Baseline,2060,0.52,46866893.00,28120136.00,84360407.00,479390702.00,287634421.00,862903264.00,0.3265,18.747
Setúbal,Port,SSP5-8.5,Baseline,2061,0.532,51531085.00,30918651.00,92755953.00,530921787.00,318553072.00,955659217.00,0.3004,20.612
Setúbal,Port,SSP5-8.5,Baseline,2062,0.544,56651797.00,33991078.00,101973234.00,587573584.00,352544150.00,1057632451.00,0.2764,22.661
Setúbal,Port,SSP5-8.5,Baseline,2063,0.556,62273132.00,37363879.00,112091637.00,649846716.00,389908029.00,1169724088.00,0.2544,24.909
Setúbal,Port,SSP5-8.5,Baseline,2064,0.568,68443410.00,41066046.00,123198139.00,718290126.00,430974075.00,1292922227.00,0.2341,27.377
Setúbal,Port,SSP5-8.5,Baseline,2065,0.58,75215569.00,45129341.00,135388024.00,793505695.00,476103416.00,1428310251.00,0.2154,30.086
Setúbal,Port,SSP5-8.5,Baseline,2066,0.592,82647596.00,49588558.00,148765673.00,876153291.00,525691974.00,1577075924.00,0.1982,33.059
Setúbal,Port,SSP5-8.5,Baseline,2067,0.604,90803013.00,54481808.00,163445424.00,966956304.00,580173782.00,1740521348.00,0.1824,36.321
Setúbal,Port,SSP5-8.5,Baseline,2068,0.616,99751396.00,59850837.00,179552512.00,1066707700.00,640024619.00,1920073860.00,0.1678,39.901
Setúbal,Port,SSP5-8.5,Baseline,2069,0.628,109568946.00,65741368.00,197224103.00,1176276646.00,705765987.00,2117297963.00,0.1544,43.828
Setúbal,Port,SSP5-8.5,Baseline,2070,0.64,120339121.00,72203473.00,216610419.00,1296615767.00,777969460.00,2333908382.00,0.1421,48.136
Setúbal,Port,SSP5-8.5,Baseline,2071,0.652,132153316.00,79291989.00,237875968.00,1428769083.00,857261449.00,2571784350.00,0.1308,52.861
Setúbal,Port,SSP5-8.5,Baseline,2072,0.664,145111611.00,87066967.00,261200900.00,1573880694.00,944328416.00,2832985250.00,0.1203,58.045
Setúbal,Port,SSP5-8.5,Baseline,2073,0.676,159323598.00,95594159.00,286782476.00,1733204292.00,1039922575.00,3119767726.00,0.1107,63.729
Setúbal,Port,SSP5-8.5,Baseline,2074,0.688,174909269.00,104945561.00,314836684.00,1908113561.00,1144868136.00,3434604410.00,0.1019,69.964
Setúbal,Port,SSP5-8.5,Baseline,2075,0.7,192000000.00,115200000.00,345600000.00,2100113561.00,1260068136.00,3780204410.00,0.0938,76.8
Setúbal,Port,SSP5-8.5,Baseline,2076,0.712,210739625.00,126443775.00,379331324.00,2310853186.00,1386511911.00,4159535734.00,0.0863,84.296
Setúbal,Port,SSP5-8.5,Baseline,2077,0.724,231285603.00,138771362.00,416314085.00,2542138788.00,1525283273.00,4575849819.00,0.0794,92.514
Setúbal,Port,SSP5-8.5,Baseline,2078,0.736,253810306.00,152286183.00,456858550.00,2795949094.00,1677569456.00,5032708369.00,0.073,101.524
Setúbal,Port,SSP5-8.5,Baseline,2079,0.748,278502415.00,167101449.00,501304348.00,3074451509.00,1844670905.00,5534012717.00,0.0672,111.401
Setúbal,Port,SSP5-8.5,Baseline,2080,0.76,305568460.00,183341076.00,550023228.00,3380019969.00,2028011981.00,6084035945.00,0.0619,122.227
Setúbal,Port,SSP5-8.5,Baseline,2081,0.772,335234488.00,201140693.00,603422078.00,3715254457.00,2229152674.00,6687458023.00,0.0569,134.094
Setúbal,Port,SSP5-8.5,Baseline,2082,0.784,367747901.00,220648741.00,661946222.00,4083002358.00,2449801415.00,7349404245.00,0.0524,147.099
Setúbal,Port,SSP5-8.5,Baseline,2083,0.796,403379460.00,242027676.00,726083028.00,4486381818.00,2691829091.00,8075487273.00,0.0482,161.352
Setúbal,Port,SSP5-8.5,Baseline,2084,0.808,442425471.00,265455283.00,796365848.00,4928807289.00,2957284374.00,8871853121.00,0.0443,176.97
Setúbal,Port,SSP5-8.5,Baseline,2085,0.82,485210185.00,291126111.00,873378333.00,5414017474.00,3248410485.00,9745231454.00,0.0408,194.084
Setúbal,Port,SSP5-8.5,Baseline,2086,0.832,532088413.00,319253048.00,957759144.00,5946105887.00,3567663533.00,10702990598.00,0.0376,212.835
Setúbal,Port,SSP5-8.5,Baseline,2087,0.844,583448389.00,350069033.00,1050207100.00,6529554276.00,3917732566.00,11753197698.00,0.0346,233.379
Setúbal,Port,SSP5-8.5,Baseline,2088,0.856,639714899.00,383828939.00,1151486818.00,7169269175.00,4301561505.00,12904684516.00,0.0318,255.886
Setúbal,Port,SSP5-8.5,Baseline,2089,0.868,701352699.00,420811620.00,1262434859.00,7870621874.00,4722373125.00,14167119375.00,0.0293,280.541
Setúbal,Port,SSP5-8.5,Baseline,2090,0.88,768870258.00,461322155.00,1383966464.00,8639492132.00,5183695280.00,15551085839.00,0.0269,307.548
Setúbal,Port,SSP5-8.5,Baseline,2091,0.892,842823836.00,505694302.00,1517082905.00,9482315968.00,5689389582.00,17068168744.00,0.0248,337.13
Setúbal,Port,SSP5-8.5,Baseline,2092,0.904,912500000.00,547500000.00,1642500000.00,10394815968.00,6236889582.00,18710668744.00,0.0228,365.0
Setúbal,Port,SSP5-8.5,Baseline,2093,0.916,912500000.00,547500000.00,1642500000.00,11307315968.00,6784389582.00,20353168744.00,0.021,365.0
Setúbal,Port,SSP5-8.5,Baseline,2094,0.928,912500000.00,547500000.00,1642500000.00,12219815968.00,7331889582.00,21995668744.00,0.0193,365.0
Setúbal,Port,SSP5-8.5,Baseline,2095,0.94,912500000.00,547500000.00,1642500000.00,13132315968.00,7879389582.00,23638168744.00,0.0178,365.0
Setúbal,Port,SSP5-8.5,Baseline,2096,0.952,912500000.00,547500000.00,1642500000.00,14044815968.00,8426889582.00,25280668744.00,0.0163,365.0
Setúbal,Port,SSP5-8.5,Baseline,2097,0.964,912500000.00,547500000.00,1642500000.00,14957315968.00,8974389582.00,26923168744.00,0.015,365.0
Setúbal,Port,SSP5-8.5,Baseline,2098,0.976,912500000.00,547500000.00,1642500000.00,15869815968.00,9521889582.00,28565668744.00,0.0138,365.0
Setúbal,Port,SSP5-8.5,Baseline,2099,0.988,912500000.00,547500000.00,1642500000.00,16782315968.00,10069389582.00,30208168744.00,0.0127,365.0
Setúbal,Port,SSP5-8.5,Baseline,2100,1.0,912500000.00,547500000.00,1642500000.00,17694815968.00,10616889582.00,31850668744.00,0.0117,365.0
Setúbal,Port,SSP5-8.5,+Geoid,2025,0.14,2111213.00,1266728.00,3800183.00,2111213.00,1266728.00,3800183.00,4.5471,0.844
Setúbal,Port,SSP5-8.5,+Geoid,2026,0.168,2675573.00,1605344.00,4816032.00,4786786.00,2872072.00,8616215.00,3.745,1.07
Setúbal,Port,SSP5-8.5,+Geoid,2027,0.196,3384839.00,2030904.00,6092711.00,8171625.00,4902976.00,14708926.00,3.0843,1.354
