scenario,variant,option,year,slr_m,closure_days_yr,annual_cost_low_M,annual_cost_mid_M,annual_cost_hi_M,cum_cost_low_bn,cum_cost_mid_bn,cum_cost_hi_bn
SSP2-4.5,baseline,1b,2065,0.39,10.6291,1.9179,3.3343,5.8565,0.0312,0.0542,0.0952
SSP2-4.5,baseline,1b,2066,0.396,11.1552,2.0128,3.4993,6.1464,0.0332,0.0577,0.1014
SSP2-4.5,baseline,1b,2067,0.402,11.7068,2.1124,3.6724,6.4503,0.0353,0.0614,0.1078
SSP2-4.5,baseline,1b,2068,0.408,12.2851,2.2167,3.8538,6.7689,0.0375,0.0652,0.1146
SSP2-4.5,baseline,1b,2069,0.414,12.8914,2.3261,4.044,7.103,0.0399,0.0693,0.1217
SSP2-4.5,baseline,1b,2070,0.42,13.5271,2.4408,4.2434,7.4532,0.0423,0.0735,0.1292
SSP2-4.5,baseline,1b,2071,0.426,14.1935,2.5611,4.4524,7.8204,0.0449,0.078,0.137
SSP2-4.5,baseline,1b,2072,0.432,14.8921,2.6871,4.6716,8.2054,0.0475,0.0827,0.1452
SSP2-4.5,baseline,1b,2073,0.438,15.6244,2.8193,4.9013,8.6089,0.0504,0.0876,0.1538
SSP2-4.5,baseline,1b,2074,0.444,16.3921,2.9578,5.1421,9.0319,0.0533,0.0927,0.1628
SSP2-4.5,baseline,1b,2075,0.45,17.1968,3.103,5.3946,9.4752,0.0564,0.0981,0.1723
SSP2-4.5,baseline,1b,2076,0.456,18.0403,3.2552,5.6592,9.94,0.0597,0.1038,0.1822
SSP2-4.5,baseline,1b,2077,0.462,18.9245,3.4147,5.9365,10.4271,0.0631,0.1097,0.1927
SSP2-4.5,baseline,1b,2078,0.468,19.8512,3.582,6.2272,10.9377,0.0667,0.1159,0.2036
SSP2-4.5,baseline,1b,2079,0.474,20.8224,3.7572,6.5319,11.4729,0.0704,0.1224,0.2151
SSP2-4.5,baseline,1b,2080,0.48,21.8404,3.9409,6.8512,12.0338,0.0744,0.1293,0.2271
SSP2-4.5,baseline,1b,2081,0.486,22.9072,4.1334,7.1859,12.6216,0.0785,0.1365,0.2397
SSP2-4.5,baseline,1b,2082,0.492,24.0253,4.3351,7.5366,13.2377,0.0828,0.144,0.253
SSP2-4.5,baseline,1b,2083,0.498,25.1971,4.5466,7.9042,13.8833,0.0874,0.1519,0.2668
SSP2-4.5,baseline,1b,2084,0.504,26.425,4.7681,8.2894,14.5598,0.0922,0.1602,0.2814
SSP2-4.5,baseline,1b,2085,0.51,27.7118,5.0003,8.6931,15.2688,0.0972,0.1689,0.2967
SSP2-4.5,baseline,1b,2086,0.516,29.0602,5.2436,9.1161,16.0118,0.1024,0.178,0.3127
SSP2-4.5,baseline,1b,2087,0.522,30.4732,5.4986,9.5593,16.7903,0.1079,0.1876,0.3295
SSP2-4.5,baseline,1b,2088,0.528,31.9537,5.7658,10.0237,17.6061,0.1137,0.1976,0.3471
SSP2-4.5,baseline,1b,2089,0.534,33.5051,6.0457,10.5104,18.4609,0.1197,0.2081,0.3655
SSP2-4.5,baseline,1b,2090,0.54,35.1306,6.339,11.0203,19.3565,0.1261,0.2191,0.3849
SSP2-4.5,baseline,1b,2091,0.546,36.8337,6.6463,11.5546,20.2949,0.1327,0.2307,0.4052
SSP2-4.5,baseline,1b,2092,0.552,38.6181,6.9683,12.1143,21.2781,0.1397,0.2428,0.4265
SSP2-4.5,baseline,1b,2093,0.558,40.4877,7.3056,12.7008,22.3082,0.147,0.2555,0.4488
SSP2-4.5,baseline,1b,2094,0.564,42.4464,7.6591,13.3153,23.3874,0.1546,0.2688,0.4722
SSP2-4.5,baseline,1b,2095,0.57,44.4984,8.0293,13.959,24.5181,0.1627,0.2828,0.4967
SSP2-4.5,baseline,1b,2096,0.576,46.6482,8.4172,14.6333,25.7026,0.1711,0.2974,0.5224
SSP2-4.5,baseline,1b,2097,0.582,48.9003,8.8236,15.3398,26.9435,0.1799,0.3128,0.5493
SSP2-4.5,baseline,1b,2098,0.588,51.2596,9.2493,16.0799,28.2434,0.1891,0.3288,0.5776
SSP2-4.5,baseline,1b,2099,0.594,53.7311,9.6953,16.8552,29.6052,0.1988,0.3457,0.6072
SSP2-4.5,baseline,1b,2100,0.6,56.32,10.1624,17.6673,31.0316,0.209,0.3634,0.6382
SSP2-4.5,baseline,2,2025,0.05,0.6914,0.1248,0.2169,0.3809,0.0001,0.0002,0.0004
SSP2-4.5,baseline,2,2026,0.06,0.7545,0.1361,0.2367,0.4157,0.0003,0.0005,0.0008
SSP2-4.5,baseline,2,2027,0.07,0.8231,0.1485,0.2582,0.4535,0.0004,0.0007,0.0013
SSP2-4.5,baseline,2,2028,0.08,0.8976,0.162,0.2816,0.4946,0.0006,0.001,0.0017
SSP2-4.5,baseline,2,2029,0.09,0.9786,0.1766,0.307,0.5392,0.0007,0.0013,0.0023
SSP2-4.5,baseline,2,2030,0.1,1.0667,0.1925,0.3346,0.5877,0.0009,0.0016,0.0029
SSP2-4.5,baseline,2,2031,0.11,1.1623,0.2097,0.3646,0.6404,0.0012,0.002,0.0035
SSP2-4.5,baseline,2,2032,0.12,1.2661,0.2285,0.3972,0.6976,0.0014,0.0024,0.0042
SSP2-4.5,baseline,2,2033,0.13,1.3789,0.2488,0.4325,0.7597,0.0016,0.0028,0.005
SSP2-4.5,baseline,2,2034,0.14,1.5013,0.2709,0.471,0.8272,0.0019,0.0033,0.0058
SSP2-4.5,baseline,2,2035,0.15,1.6342,0.2949,0.5126,0.9004,0.0022,0.0038,0.0067
SSP2-4.5,baseline,2,2036,0.16,1.7784,0.3209,0.5579,0.9799,0.0025,0.0044,0.0077
SSP2-4.5,baseline,2,2037,0.17,1.935,0.3491,0.607,1.0661,0.0029,0.005,0.0087
SSP2-4.5,baseline,2,2038,0.18,2.1048,0.3798,0.6603,1.1597,0.0032,0.0056,0.0099
SSP2-4.5,baseline,2,2039,0.19,2.289,0.413,0.7181,1.2612,0.0037,0.0064,0.0112
SSP2-4.5,baseline,2,2040,0.2,2.4889,0.4491,0.7808,1.3713,0.0041,0.0071,0.0125
SSP2-4.5,baseline,2,2041,0.21,2.7056,0.4882,0.8487,1.4908,0.0046,0.008,0.014
SSP2-4.5,baseline,2,2042,0.22,2.9407,0.5306,0.9225,1.6203,0.0051,0.0089,0.0156
SSP2-4.5,baseline,2,2043,0.23,3.1955,0.5766,1.0024,1.7607,0.0057,0.0099,0.0174
SSP2-4.5,baseline,2,2044,0.24,3.4718,0.6264,1.0891,1.9129,0.0063,0.011,0.0193
SSP2-4.5,baseline,2,2045,0.25,3.7712,0.6805,1.183,2.0779,0.007,0.0122,0.0214
SSP2-4.5,baseline,2,2046,0.26,4.0958,0.739,1.2848,2.2567,0.0077,0.0135,0.0237
SSP2-4.5,baseline,2,2047,0.27,4.4475,0.8025,1.3952,2.4505,0.0085,0.0149,0.0261
SSP2-4.5,baseline,2,2048,0.28,4.8287,0.8713,1.5147,2.6605,0.0094,0.0164,0.0288
SSP2-4.5,baseline,2,2049,0.29,5.2416,0.9458,1.6443,2.888,0.0104,0.018,0.0317
SSP2-4.5,baseline,2,2050,0.3,5.6889,1.0265,1.7846,3.1345,0.0114,0.0198,0.0348
SSP2-4.5,baseline,2,2051,0.306,5.975,1.0781,1.8743,3.2921,0.0125,0.0217,0.0381
SSP2-4.5,baseline,2,2052,0.312,6.275,1.1323,1.9685,3.4575,0.0136,0.0236,0.0415
SSP2-4.5,baseline,2,2053,0.318,6.5899,1.1891,2.0672,3.6309,0.0148,0.0257,0.0452
SSP2-4.5,baseline,2,2054,0.324,6.9201,1.2487,2.1708,3.8129,0.016,0.0279,0.049
SSP2-4.5,baseline,2,2055,0.33,7.2665,1.3112,2.2795,4.0037,0.0174,0.0302,0.053
SSP2-4.5,baseline,2,2056,0.336,7.6298,1.3767,2.3934,4.2039,0.0187,0.0326,0.0572
SSP2-4.5,baseline,2,2057,0.342,8.0109,1.4455,2.513,4.4139,0.0202,0.0351,0.0616
SSP2-4.5,baseline,2,2058,0.348,8.4106,1.5176,2.6384,4.6341,0.0217,0.0377,0.0662
SSP2-4.5,baseline,2,2059,0.354,8.8298,1.5933,2.7699,4.8651,0.0233,0.0405,0.0711
SSP2-4.5,baseline,2,2060,0.36,9.2694,1.6726,2.9078,5.1074,0.025,0.0434,0.0762
SSP2-4.5,baseline,2,2061,0.366,9.7305,1.7558,3.0524,5.3614,0.0267,0.0464,0.0816
SSP2-4.5,baseline,2,2062,0.372,10.214,1.843,3.2041,5.6278,0.0286,0.0496,0.0872
SSP2-4.5,baseline,2,2063,0.378,10.721,1.9345,3.3631,5.9071,0.0305,0.053,0.0931
SSP2-4.5,baseline,2,2064,0.384,11.2527,2.0304,3.5299,6.2001,0.0325,0.0565,0.0993
SSP2-4.5,baseline,2,2065,0.39,11.8101,2.131,3.7048,6.5072,0.0347,0.0602,0.1058
SSP2-4.5,baseline,2,2066,0.396,12.3947,2.2365,3.8881,6.8293,0.0369,0.0641,0.1126
SSP2-4.5,baseline,2,2067,0.402,13.0075,2.3471,4.0804,7.167,0.0392,0.0682,0.1198
SSP2-4.5,baseline,2,2068,0.408,13.6501,2.463,4.282,7.521,0.0417,0.0725,0.1273
SSP2-4.5,baseline,2,2069,0.414,14.3238,2.5846,4.4933,7.8922,0.0443,0.077,0.1352
SSP2-4.5,baseline,2,2070,0.42,15.0301,2.712,4.7149,8.2814,0.047,0.0817,0.1435
SSP2-4.5,baseline,2,2071,0.426,15.7705,2.8456,4.9471,8.6894,0.0498,0.0866,0.1522
SSP2-4.5,baseline,2,2072,0.432,16.5468,2.9857,5.1906,9.1171,0.0528,0.0918,0.1613
SSP2-4.5,baseline,2,2073,0.438,17.3605,3.1325,5.4459,9.5654,0.056,0.0973,0.1709
SSP2-4.5,baseline,2,2074,0.444,18.2135,3.2865,5.7135,10.0354,0.0592,0.103,0.1809
SSP2-4.5,baseline,2,2075,0.45,19.1076,3.4478,5.994,10.528,0.0627,0.109,0.1914
SSP2-4.5,baseline,2,2076,0.456,20.0448,3.6169,6.288,11.0444,0.0663,0.1153,0.2025
SSP2-4.5,baseline,2,2077,0.462,21.0272,3.7942,6.5961,11.5857,0.0701,0.1219,0.2141
SSP2-4.5,baseline,2,2078,0.468,22.0568,3.98,6.9191,12.153,0.0741,0.1288,0.2262
SSP2-4.5,baseline,2,2079,0.474,23.136,4.1747,7.2577,12.7477,0.0783,0.1361,0.239
SSP2-4.5,baseline,2,2080,0.48,24.2671,4.3788,7.6125,13.3709,0.0826,0.1437,0.2523
SSP2-4.5,baseline,2,2081,0.486,25.4525,4.5927,7.9843,14.024,0.0872,0.1517,0.2664
SSP2-4.5,baseline,2,2082,0.492,26.6948,4.8168,8.374,14.7085,0.092,0.16,0.2811
SSP2-4.5,baseline,2,2083,0.498,27.9967,5.0517,8.7825,15.4259,0.0971,0.1688,0.2965
SSP2-4.5,baseline,2,2084,0.504,29.3611,5.2979,9.2105,16.1776,0.1024,0.178,0.3127
SSP2-4.5,baseline,2,2085,0.51,30.7909,5.5559,9.659,16.9654,0.108,0.1877,0.3296
SSP2-4.5,baseline,2,2086,0.516,32.2891,5.8263,10.129,17.7909,0.1138,0.1978,0.3474
SSP2-4.5,baseline,2,2087,0.522,33.8591,6.1096,10.6214,18.6559,0.1199,0.2084,0.3661
SSP2-4.5,baseline,2,2088,0.528,35.5041,6.4064,11.1375,19.5623,0.1263,0.2196,0.3857
SSP2-4.5,baseline,2,2089,0.534,37.2279,6.7174,11.6782,20.5121,0.133,0.2312,0.4062
SSP2-4.5,baseline,2,2090,0.54,39.034,7.0433,12.2448,21.5072,0.1401,0.2435,0.4277
SSP2-4.5,baseline,2,2091,0.546,40.9263,7.3848,12.8384,22.5499,0.1474,0.2563,0.4502
SSP2-4.5,baseline,2,2092,0.552,42.909,7.7425,13.4604,23.6423,0.1552,0.2698,0.4739
SSP2-4.5,baseline,2,2093,0.558,44.9863,8.1174,14.112,24.7869,0.1633,0.2839,0.4987
SSP2-4.5,baseline,2,2094,0.564,47.1627,8.5101,14.7947,25.986,0.1718,0.2987,0.5246
SSP2-4.5,baseline,2,2095,0.57,49.4427,8.9215,15.51,27.2423,0.1807,0.3142,0.5519
SSP2-4.5,baseline,2,2096,0.576,51.8314,9.3525,16.2593,28.5584,0.1901,0.3305,0.5804
SSP2-4.5,baseline,2,2097,0.582,54.3337,9.804,17.0443,29.9372,0.1999,0.3475,0.6104
SSP2-4.5,baseline,2,2098,0.588,56.9551,10.277,17.8666,31.3816,0.2102,0.3654,0.6418
SSP2-4.5,baseline,2,2099,0.594,59.7012,10.7725,18.728,32.8946,0.2209,0.3841,0.6747
SSP2-4.5,baseline,2,2100,0.6,62.5778,11.2916,19.6304,34.4796,0.2322,0.4037,0.7091
SSP2-4.5,baseline,3,2025,0.05,0.6223,0.1123,0.1952,0.3429,0.0001,0.0002,0.0003
SSP2-4.5,baseline,3,2026,0.06,0.679,0.1225,0.213,0.3741,0.0002,0.0004,0.0007
SSP2-4.5,baseline,3,2027,0.07,0.7408,0.1337,0.2324,0.4082,0.0004,0.0006,0.0011
SSP2-4.5,baseline,3,2028,0.08,0.8079,0.1458,0.2534,0.4451,0.0005,0.0009,0.0016
SSP2-4.5,baseline,3,2029,0.09,0.8808,0.1589,0.2763,0.4853,0.0007,0.0012,0.0021
SSP2-4.5,baseline,3,2030,0.1,0.96,0.1732,0.3011,0.5289,0.0008,0.0015,0.0026
SSP2-4.5,baseline,3,2031,0.11,1.0461,0.1888,0.3281,0.5764,0.001,0.0018,0.0032
SSP2-4.5,baseline,3,2032,0.12,1.1395,0.2056,0.3575,0.6279,0.0012,0.0022,0.0038
SSP2-4.5,baseline,3,2033,0.13,1.241,0.2239,0.3893,0.6838,0.0015,0.0025,0.0045
SSP2-4.5,baseline,3,2034,0.14,1.3512,0.2438,0.4239,0.7445,0.0017,0.003,0.0052
SSP2-4.5,baseline,3,2035,0.15,1.4708,0.2654,0.4614,0.8104,0.002,0.0034,0.006
SSP2-4.5,baseline,3,2036,0.16,1.6006,0.2888,0.5021,0.8819,0.0023,0.0039,0.0069
SSP2-4.5,baseline,3,2037,0.17,1.7415,0.3142,0.5463,0.9595,0.0026,0.0045,0.0079
SSP2-4.5,baseline,3,2038,0.18,1.8943,0.3418,0.5942,1.0437,0.0029,0.0051,0.0089
SSP2-4.5,baseline,3,2039,0.19,2.0601,0.3717,0.6463,1.1351,0.0033,0.0057,0.01
SSP2-4.5,baseline,3,2040,0.2,2.24,0.4042,0.7027,1.2342,0.0037,0.0064,0.0113
SSP2-4.5,baseline,3,2041,0.21,2.4351,0.4394,0.7639,1.3417,0.0041,0.0072,0.0126
SSP2-4.5,baseline,3,2042,0.22,2.6466,0.4776,0.8302,1.4582,0.0046,0.008,0.0141
SSP2-4.5,baseline,3,2043,0.23,2.876,0.5189,0.9022,1.5846,0.0051,0.0089,0.0157
SSP2-4.5,baseline,3,2044,0.24,3.1246,0.5638,0.9802,1.7216,0.0057,0.0099,0.0174
SSP2-4.5,baseline,3,2045,0.25,3.3941,0.6124,1.0647,1.8701,0.0063,0.011,0.0193
SSP2-4.5,baseline,3,2046,0.26,3.6862,0.6651,1.1564,2.0311,0.007,0.0121,0.0213
SSP2-4.5,baseline,3,2047,0.27,4.0028,0.7223,1.2557,2.2055,0.0077,0.0134,0.0235
SSP2-4.5,baseline,3,2048,0.28,4.3458,0.7842,1.3633,2.3945,0.0085,0.0147,0.0259
SSP2-4.5,baseline,3,2049,0.29,4.7174,0.8512,1.4798,2.5992,0.0093,0.0162,0.0285
SSP2-4.5,baseline,3,2050,0.3,5.12,0.9239,1.6061,2.8211,0.0103,0.0178,0.0313
SSP2-4.5,baseline,3,2051,0.306,5.3775,0.9703,1.6869,2.9629,0.0112,0.0195,0.0343
SSP2-4.5,baseline,3,2052,0.312,5.6475,1.019,1.7716,3.1117,0.0122,0.0213,0.0374
SSP2-4.5,baseline,3,2053,0.318,5.9309,1.0702,1.8605,3.2678,0.0133,0.0231,0.0407
SSP2-4.5,baseline,3,2054,0.324,6.2281,1.1238,1.9537,3.4316,0.0144,0.0251,0.0441
SSP2-4.5,baseline,3,2055,0.33,6.5398,1.1801,2.0515,3.6034,0.0156,0.0271,0.0477
SSP2-4.5,baseline,3,2056,0.336,6.8668,1.2391,2.1541,3.7835,0.0169,0.0293,0.0515
SSP2-4.5,baseline,3,2057,0.342,7.2098,1.3009,2.2617,3.9725,0.0182,0.0316,0.0554
SSP2-4.5,baseline,3,2058,0.348,7.5696,1.3659,2.3745,4.1707,0.0195,0.0339,0.0596
SSP2-4.5,baseline,3,2059,0.354,7.9468,1.4339,2.4929,4.3786,0.021,0.0364,0.064
SSP2-4.5,baseline,3,2060,0.36,8.3425,1.5053,2.617,4.5966,0.0225,0.039,0.0686
SSP2-4.5,baseline,3,2061,0.366,8.7574,1.5802,2.7472,4.8252,0.024,0.0418,0.0734
SSP2-4.5,baseline,3,2062,0.372,9.1926,1.6587,2.8837,5.065,0.0257,0.0447,0.0785
SSP2-4.5,baseline,3,2063,0.378,9.6489,1.7411,3.0268,5.3164,0.0274,0.0477,0.0838
SSP2-4.5,baseline,3,2064,0.384,10.1274,1.8274,3.1769,5.5801,0.0293,0.0509,0.0894
SSP2-4.5,baseline,3,2065,0.39,10.6291,1.9179,3.3343,5.8565,0.0312,0.0542,0.0952
SSP2-4.5,baseline,3,2066,0.396,11.1552,2.0128,3.4993,6.1464,0.0332,0.0577,0.1014
SSP2-4.5,baseline,3,2067,0.402,11.7068,2.1124,3.6724,6.4503,0.0353,0.0614,0.1078
SSP2-4.5,baseline,3,2068,0.408,12.2851,2.2167,3.8538,6.7689,0.0375,0.0652,0.1146
SSP2-4.5,baseline,3,2069,0.414,12.8914,2.3261,4.044,7.103,0.0399,0.0693,0.1217
SSP2-4.5,baseline,3,2070,0.42,13.5271,2.4408,4.2434,7.4532,0.0423,0.0735,0.1292
SSP2-4.5,baseline,3,2071,0.426,14.1935,2.5611,4.4524,7.8204,0.0449,0.078,0.137
SSP2-4.5,baseline,3,2072,0.432,14.8921,2.6871,4.6716,8.2054,0.0475,0.0827,0.1452
SSP2-4.5,baseline,3,2073,0.438,15.6244,2.8193,4.9013,8.6089,0.0504,0.0876,0.1538
SSP2-4.5,baseline,3,2074,0.444,16.3921,2.9578,5.1421,9.0319,0.0533,0.0927,0.1628
SSP2-4.5,baseline,3,2075,0.45,17.1968,3.103,5.3946,9.4752,0.0564,0.0981,0.1723
SSP2-4.5,baseline,3,2076,0.456,18.0403,3.2552,5.6592,9.94,0.0597,0.1038,0.1822
SSP2-4.5,baseline,3,2077,0.462,18.9245,3.4147,5.9365,10.4271,0.0631,0.1097,0.1927
SSP2-4.5,baseline,3,2078,0.468,19.8512,3.582,6.2272,10.9377,0.0667,0.1159,0.2036
SSP2-4.5,baseline,3,2079,0.474,20.8224,3.7572,6.5319,11.4729,0.0704,0.1224,0.2151
SSP2-4.5,baseline,3,2080,0.48,21.8404,3.9409,6.8512,12.0338,0.0744,0.1293,0.2271
SSP2-4.5,baseline,3,2081,0.486,22.9072,4.1334,7.1859,12.6216,0.0785,0.1365,0.2397
SSP2-4.5,baseline,3,2082,0.492,24.0253,4.3351,7.5366,13.2377,0.0828,0.144,0.253
SSP2-4.5,baseline,3,2083,0.498,25.1971,4.5466,7.9042,13.8833,0.0874,0.1519,0.2668
SSP2-4.5,baseline,3,2084,0.504,26.425,4.7681,8.2894,14.5598,0.0922,0.1602,0.2814
SSP2-4.5,baseline,3,2085,0.51,27.7118,5.0003,8.6931,15.2688,0.0972,0.1689,0.2967
SSP2-4.5,baseline,3,2086,0.516,29.0602,5.2436,9.1161,16.0118,0.1024,0.178,0.3127
SSP2-4.5,baseline,3,2087,0.522,30.4732,5.4986,9.5593,16.7903,0.1079,0.1876,0.3295
SSP2-4.5,baseline,3,2088,0.528,31.9537,5.7658,10.0237,17.6061,0.1137,0.1976,0.3471
SSP2-4.5,baseline,3,2089,0.534,33.5051,6.0457,10.5104,18.4609,0.1197,0.2081,0.3655
SSP2-4.5,baseline,3,2090,0.54,35.1306,6.339,11.0203,19.3565,0.1261,0.2191,0.3849
SSP2-4.5,baseline,3,2091,0.546,36.8337,6.6463,11.5546,20.2949,0.1327,0.2307,0.4052
SSP2-4.5,baseline,3,2092,0.552,38.6181,6.9683,12.1143,21.2781,0.1397,0.2428,0.4265
SSP2-4.5,baseline,3,2093,0.558,40.4877,7.3056,12.7008,22.3082,0.147,0.2555,0.4488
SSP2-4.5,baseline,3,2094,0.564,42.4464,7.6591,13.3153,23.3874,0.1546,0.2688,0.4722
SSP2-4.5,baseline,3,2095,0.57,44.4984,8.0293,13.959,24.5181,0.1627,0.2828,0.4967
SSP2-4.5,baseline,3,2096,0.576,46.6482,8.4172,14.6333,25.7026,0.1711,0.2974,0.5224
SSP2-4.5,baseline,3,2097,0.582,48.9003,8.8236,15.3398,26.9435,0.1799,0.3128,0.5493
SSP2-4.5,baseline,3,2098,0.588,51.2596,9.2493,16.0799,28.2434,0.1891,0.3288,0.5776
SSP2-4.5,baseline,3,2099,0.594,53.7311,9.6953,16.8552,29.6052,0.1988,0.3457,0.6072
SSP2-4.5,baseline,3,2100,0.6,56.32,10.1624,17.6673,31.0316,0.209,0.3634,0.6382
SSP2-4.5,+geoid,1a,2025,0.2,2.24,0.4042,0.7027,1.2342,0.0004,0.0007,0.0012
SSP2-4.5,+geoid,1a,2026,0.21,2.4351,0.4394,0.7639,1.3417,0.0008,0.0015,0.0026
SSP2-4.5,+geoid,1a,2027,0.22,2.6466,0.4776,0.8302,1.4582,0.0013,0.0023,0.004
SSP2-4.5,+geoid,1a,2028,0.23,2.876,0.5189,0.9022,1.5846,0.0018,0.0032,0.0056
SSP2-4.5,+geoid,1a,2029,0.24,3.1246,0.5638,0.9802,1.7216,0.0024,0.0042,0.0073
SSP2-4.5,+geoid,1a,2030,0.25,3.3941,0.6124,1.0647,1.8701,0.003,0.0052,0.0092
SSP2-4.5,+geoid,1a,2031,0.26,3.6862,0.6651,1.1564,2.0311,0.0037,0.0064,0.0112
SSP2-4.5,+geoid,1a,2032,0.27,4.0028,0.7223,1.2557,2.2055,0.0044,0.0077,0.0134
SSP2-4.5,+geoid,1a,2033,0.28,4.3458,0.7842,1.3633,2.3945,0.0052,0.009,0.0158
SSP2-4.5,+geoid,1a,2034,0.29,4.7174,0.8512,1.4798,2.5992,0.006,0.0105,0.0184
SSP2-4.5,+geoid,1a,2035,0.3,5.12,0.9239,1.6061,2.8211,0.007,0.0121,0.0213
SSP2-4.5,+geoid,1a,2036,0.31,5.5561,1.0025,1.7429,3.0613,0.008,0.0138,0.0243
SSP2-4.5,+geoid,1a,2037,0.32,6.0284,1.0878,1.8911,3.3216,0.0091,0.0157,0.0276
SSP2-4.5,+geoid,1a,2038,0.33,6.5398,1.1801,2.0515,3.6034,0.0102,0.0178,0.0312
SSP2-4.5,+geoid,1a,2039,0.34,7.0937,1.28,2.2253,3.9085,0.0115,0.02,0.0352
SSP2-4.5,+geoid,1a,2040,0.35,7.6933,1.3882,2.4134,4.2389,0.0129,0.0224,0.0394
SSP2-4.5,+geoid,1a,2041,0.36,8.3425,1.5053,2.617,4.5966,0.0144,0.025,0.044
SSP2-4.5,+geoid,1a,2042,0.37,9.0452,1.6321,2.8375,4.9838,0.016,0.0279,0.049
SSP2-4.5,+geoid,1a,2043,0.38,9.8059,1.7694,3.0761,5.4029,0.0178,0.031,0.0544
SSP2-4.5,+geoid,1a,2044,0.39,10.6291,1.9179,3.3343,5.8565,0.0197,0.0343,0.0602
SSP2-4.5,+geoid,1a,2045,0.4,11.52,2.0787,3.6138,6.3474,0.0218,0.0379,0.0666
SSP2-4.5,+geoid,1a,2046,0.41,12.484,2.2526,3.9162,6.8785,0.0241,0.0418,0.0735
SSP2-4.5,+geoid,1a,2047,0.42,13.5271,2.4408,4.2434,7.4532,0.0265,0.0461,0.0809
SSP2-4.5,+geoid,1a,2048,0.43,14.6555,2.6445,4.5974,8.075,0.0291,0.0507,0.089
SSP2-4.5,+geoid,1a,2049,0.44,15.8763,2.8647,4.9803,8.7477,0.032,0.0556,0.0977
SSP2-4.5,+geoid,1a,2050,0.45,17.1968,3.103,5.3946,9.4752,0.0351,0.061,0.1072
SSP2-4.5,+geoid,1a,2051,0.456,18.0403,3.2552,5.6592,9.94,0.0384,0.0667,0.1172
SSP2-4.5,+geoid,1a,2052,0.462,18.9245,3.4147,5.9365,10.4271,0.0418,0.0726,0.1276
SSP2-4.5,+geoid,1a,2053,0.468,19.8512,3.582,6.2272,10.9377,0.0454,0.0789,0.1385
SSP2-4.5,+geoid,1a,2054,0.474,20.8224,3.7572,6.5319,11.4729,0.0491,0.0854,0.15
SSP2-4.5,+geoid,1a,2055,0.48,21.8404,3.9409,6.8512,12.0338,0.0531,0.0922,0.162
SSP2-4.5,+geoid,1a,2056,0.486,22.9072,4.1334,7.1859,12.6216,0.0572,0.0994,0.1746
SSP2-4.5,+geoid,1a,2057,0.492,24.0253,4.3351,7.5366,13.2377,0.0615,0.107,0.1879
SSP2-4.5,+geoid,1a,2058,0.498,25.1971,4.5466,7.9042,13.8833,0.0661,0.1149,0.2018
SSP2-4.5,+geoid,1a,2059,0.504,26.425,4.7681,8.2894,14.5598,0.0708,0.1232,0.2163
SSP2-4.5,+geoid,1a,2060,0.51,27.7118,5.0003,8.6931,15.2688,0.0758,0.1319,0.2316
SSP2-4.5,+geoid,1a,2061,0.516,29.0602,5.2436,9.1161,16.0118,0.0811,0.141,0.2476
SSP2-4.5,+geoid,1a,2062,0.522,30.4732,5.4986,9.5593,16.7903,0.0866,0.1505,0.2644
SSP2-4.5,+geoid,1a,2063,0.528,31.9537,5.7658,10.0237,17.6061,0.0924,0.1606,0.282
SSP2-4.5,+geoid,1a,2064,0.534,33.5051,6.0457,10.5104,18.4609,0.0984,0.1711,0.3005
SSP2-4.5,+geoid,1a,2065,0.54,35.1306,6.339,11.0203,19.3565,0.1047,0.1821,0.3198
SSP2-4.5,+geoid,1a,2066,0.546,36.8337,6.6463,11.5546,20.2949,0.1114,0.1936,0.3401
SSP2-4.5,+geoid,1a,2067,0.552,38.6181,6.9683,12.1143,21.2781,0.1184,0.2058,0.3614
SSP2-4.5,+geoid,1a,2068,0.558,40.4877,7.3056,12.7008,22.3082,0.1257,0.2185,0.3837
SSP2-4.5,+geoid,1a,2069,0.564,42.4464,7.6591,13.3153,23.3874,0.1333,0.2318,0.4071
SSP2-4.5,+geoid,1a,2070,0.57,44.4984,8.0293,13.959,24.5181,0.1413,0.2457,0.4316
SSP2-4.5,+geoid,1a,2071,0.576,46.6482,8.4172,14.6333,25.7026,0.1498,0.2604,0.4573
SSP2-4.5,+geoid,1a,2072,0.582,48.9003,8.8236,15.3398,26.9435,0.1586,0.2757,0.4843
SSP2-4.5,+geoid,1a,2073,0.588,51.2596,9.2493,16.0799,28.2434,0.1678,0.2918,0.5125
SSP2-4.5,+geoid,1a,2074,0.594,53.7311,9.6953,16.8552,29.6052,0.1775,0.3086,0.5421
SSP2-4.5,+geoid,1a,2075,0.6,56.32,10.1624,17.6673,31.0316,0.1877,0.3263,0.5731
SSP2-4.5,+geoid,1a,2076,0.606,59.0319,10.6518,18.5181,32.5259,0.1983,0.3448,0.6057
SSP2-4.5,+geoid,1a,2077,0.612,61.8726,11.1643,19.4092,34.091,0.2095,0.3642,0.6398
SSP2-4.5,+geoid,1a,2078,0.618,64.8481,11.7012,20.3426,35.7305,0.2212,0.3846,0.6755
SSP2-4.5,+geoid,1a,2079,0.624,67.9647,12.2636,21.3202,37.4477,0.2335,0.4059,0.7129
SSP2-4.5,+geoid,1a,2080,0.63,71.2291,12.8526,22.3443,39.2463,0.2463,0.4282,0.7522
