year,scenario,slr_m,nuts3,buildings,storeys,value_eur
2091,ssp126,0.364,Área Metropolitana do Porto,28.1,4.0,22392827.0
2092,ssp126,0.368,Alentejo Central,0.0,2.0,0.0
2092,ssp126,0.368,Alentejo Litoral,305.0,1.5,91002536.0
2092,ssp126,0.368,Algarve,2089.6,3.0,1246867989.0
2092,ssp126,0.368,Alto Alentejo,0.0,2.0,0.0
2092,ssp126,0.368,Alto Minho,28.0,1.5,8353114.0
2092,ssp126,0.368,Alto Tâmega e Barroso,0.0,2.0,0.0
2092,ssp126,0.368,Ave,0.0,2.0,0.0
2092,ssp126,0.368,Baixo Alentejo,0.0,1.5,0.0
2092,ssp126,0.368,Beira Baixa,0.0,2.0,0.0
2092,ssp126,0.368,Beiras e Serra da Estrela,0.0,2.0,0.0
2092,ssp126,0.368,Cávado,12.1,2.5,6040171.0
2092,ssp126,0.368,Douro,0.0,2.0,0.0
2092,ssp126,0.368,Grande Lisboa,12355.7,5.0,12287769421.0
2092,ssp126,0.368,Lezíria do Tejo,200.7,1.5,59868403.0
2092,ssp126,0.368,Médio Tejo,0.0,2.0,0.0
2092,ssp126,0.368,Oeste,81.4,2.5,40483875.0
2092,ssp126,0.368,Península de Setúbal,1655.3,3.0,987700476.0
2092,ssp126,0.368,Região de Aveiro,5049.4,2.5,2510814193.0
2092,ssp126,0.368,Região de Coimbra,885.1,2.5,440107452.0
2092,ssp126,0.368,Região de Leiria,0.3,2.0,117857.0
2092,ssp126,0.368,Terras de Trás-os-Montes,0.0,2.0,0.0
2092,ssp126,0.368,Tâmega e Sousa,0.0,2.0,0.0
2092,ssp126,0.368,Viseu Dão Lafões,0.0,2.0,0.0
2092,ssp126,0.368,Área Metropolitana do Porto,28.9,4.0,22982112.0
2093,ssp126,0.372,Alentejo Central,0.0,2.0,0.0
2093,ssp126,0.372,Alentejo Litoral,308.6,1.5,92069878.0
2093,ssp126,0.372,Algarve,2119.5,3.0,1264723323.0
2093,ssp126,0.372,Alto Alentejo,0.0,2.0,0.0
2093,ssp126,0.372,Alto Minho,28.7,1.5,8565256.0
2093,ssp126,0.372,Alto Tâmega e Barroso,0.0,2.0,0.0
2093,ssp126,0.372,Ave,0.0,2.0,0.0
2093,ssp126,0.372,Baixo Alentejo,0.0,1.5,0.0
2093,ssp126,0.372,Beira Baixa,0.0,2.0,0.0
2093,ssp126,0.372,Beiras e Serra da Estrela,0.0,2.0,0.0
2093,ssp126,0.372,Cávado,12.7,2.5,6334813.0
2093,ssp126,0.372,Douro,0.0,2.0,0.0
2093,ssp126,0.372,Grande Lisboa,12569.0,5.0,12499911996.0
2093,ssp126,0.372,Lezíria do Tejo,205.1,1.5,61203133.0
2093,ssp126,0.372,Médio Tejo,0.0,2.0,0.0
2093,ssp126,0.372,Oeste,82.7,2.5,41102624.0
2093,ssp126,0.372,Península de Setúbal,1686.1,3.0,1006086166.0
2093,ssp126,0.372,Região de Aveiro,5117.5,2.5,2544698077.0
2093,ssp126,0.372,Região de Coimbra,891.5,2.5,443319055.0
2093,ssp126,0.372,Região de Leiria,0.4,2.0,147321.0
2093,ssp126,0.372,Terras de Trás-os-Montes,0.0,2.0,0.0
2093,ssp126,0.372,Tâmega e Sousa,0.0,2.0,0.0
2093,ssp126,0.372,Viseu Dão Lafões,0.0,2.0,0.0
2093,ssp126,0.372,Área Metropolitana do Porto,29.3,4.0,23276755.0
2094,ssp126,0.376,Alentejo Central,0.0,2.0,0.0
2094,ssp126,0.376,Alentejo Litoral,312.3,1.5,93170368.0
2094,ssp126,0.376,Algarve,2152.9,3.0,1284611689.0
2094,ssp126,0.376,Alto Alentejo,0.0,2.0,0.0
2094,ssp126,0.376,Alto Minho,29.3,1.5,8737622.0
2094,ssp126,0.376,Alto Tâmega e Barroso,0.0,2.0,0.0
2094,ssp126,0.376,Ave,0.0,2.0,0.0
2094,ssp126,0.376,Baixo Alentejo,0.0,1.5,0.0
2094,ssp126,0.376,Beira Baixa,0.0,2.0,0.0
2094,ssp126,0.376,Beiras e Serra da Estrela,0.0,2.0,0.0
2094,ssp126,0.376,Cávado,13.2,2.5,6555795.0
2094,ssp126,0.376,Douro,0.0,2.0,0.0
2094,ssp126,0.376,Grande Lisboa,12778.2,5.0,12707929578.0
2094,ssp126,0.376,Lezíria do Tejo,209.8,1.5,62590899.0
2094,ssp126,0.376,Médio Tejo,0.0,2.0,0.0
2094,ssp126,0.376,Oeste,84.3,2.5,41898159.0
2094,ssp126,0.376,Península de Setúbal,1716.9,3.0,1024471856.0
2094,ssp126,0.376,Região de Aveiro,5190.1,2.5,2580791779.0
2094,ssp126,0.376,Região de Coimbra,898.2,2.5,446619051.0
2094,ssp126,0.376,Região de Leiria,0.4,2.0,147321.0
2094,ssp126,0.376,Terras de Trás-os-Montes,0.0,2.0,0.0
2094,ssp126,0.376,Tâmega e Sousa,0.0,2.0,0.0
2094,ssp126,0.376,Viseu Dão Lafões,0.0,2.0,0.0
2094,ssp126,0.376,Área Metropolitana do Porto,29.6,4.0,23571397.0
2095,ssp126,0.38,Alentejo Central,0.0,2.0,0.0
2095,ssp126,0.38,Alentejo Litoral,315.7,1.5,94191304.0
2095,ssp126,0.38,Algarve,2192.6,3.0,1308300944.0
2095,ssp126,0.38,Alto Alentejo,0.0,2.0,0.0
2095,ssp126,0.38,Alto Minho,30.0,1.5,8949765.0
2095,ssp126,0.38,Alto Tâmega e Barroso,0.0,2.0,0.0
2095,ssp126,0.38,Ave,0.0,2.0,0.0
2095,ssp126,0.38,Baixo Alentejo,0.0,1.5,0.0
2095,ssp126,0.38,Beira Baixa,0.0,2.0,0.0
2095,ssp126,0.38,Beiras e Serra da Estrela,0.0,2.0,0.0
2095,ssp126,0.38,Cávado,13.9,2.5,6924098.0
2095,ssp126,0.38,Douro,0.0,2.0,0.0
2095,ssp126,0.38,Grande Lisboa,13021.7,5.0,12950125685.0
2095,ssp126,0.38,Lezíria do Tejo,214.6,1.5,64040540.0
2095,ssp126,0.38,Médio Tejo,0.0,2.0,0.0
2095,ssp126,0.38,Oeste,85.2,2.5,42384319.0
2095,ssp126,0.38,Península de Setúbal,1746.5,3.0,1042150404.0
2095,ssp126,0.38,Região de Aveiro,5271.2,2.5,2621120966.0
2095,ssp126,0.38,Região de Coimbra,906.0,2.5,450508331.0
2095,ssp126,0.38,Região de Leiria,0.4,2.0,147321.0
2095,ssp126,0.38,Terras de Trás-os-Montes,0.0,2.0,0.0
2095,ssp126,0.38,Tâmega e Sousa,0.0,2.0,0.0
2095,ssp126,0.38,Viseu Dão Lafões,0.0,2.0,0.0
2095,ssp126,0.38,Área Metropolitana do Porto,30.0,4.0,23866040.0
2096,ssp126,0.384,Alentejo Central,0.0,2.0,0.0
2096,ssp126,0.384,Alentejo Litoral,318.8,1.5,95099539.0
2096,ssp126,0.384,Algarve,2233.6,3.0,1332785733.0
2096,ssp126,0.384,Alto Alentejo,0.0,2.0,0.0
2096,ssp126,0.384,Alto Minho,31.1,1.5,9267979.0
2096,ssp126,0.384,Alto Tâmega e Barroso,0.0,2.0,0.0
2096,ssp126,0.384,Ave,0.0,2.0,0.0
2096,ssp126,0.384,Baixo Alentejo,0.0,1.5,0.0
2096,ssp126,0.384,Beira Baixa,0.0,2.0,0.0
2096,ssp126,0.384,Beiras e Serra da Estrela,0.0,2.0,0.0
2096,ssp126,0.384,Cávado,14.7,2.5,7292401.0
2096,ssp126,0.384,Douro,0.0,2.0,0.0
2096,ssp126,0.384,Grande Lisboa,13228.0,5.0,13155196842.0
2096,ssp126,0.384,Lezíria do Tejo,219.6,1.5,65525538.0
2096,ssp126,0.384,Médio Tejo,0.0,2.0,0.0
2096,ssp126,0.384,Oeste,86.7,2.5,43091461.0
2096,ssp126,0.384,Península de Setúbal,1775.6,3.0,1059475381.0
2096,ssp126,0.384,Região de Aveiro,5342.2,2.5,2656385987.0
2096,ssp126,0.384,Região de Coimbra,912.8,2.5,453867255.0
2096,ssp126,0.384,Região de Leiria,0.4,2.0,176785.0
2096,ssp126,0.384,Terras de Trás-os-Montes,0.0,2.0,0.0
2096,ssp126,0.384,Tâmega e Sousa,0.0,2.0,0.0
2096,ssp126,0.384,Viseu Dão Lafões,0.0,2.0,0.0
2096,ssp126,0.384,Área Metropolitana do Porto,30.0,4.0,23866040.0
2097,ssp126,0.388,Alentejo Central,0.0,2.0,0.0
2097,ssp126,0.388,Alentejo Litoral,321.9,1.5,96040922.0
2097,ssp126,0.388,Algarve,2273.9,3.0,1356828558.0
2097,ssp126,0.388,Alto Alentejo,0.0,2.0,0.0
2097,ssp126,0.388,Alto Minho,31.7,1.5,9466862.0
2097,ssp126,0.388,Alto Tâmega e Barroso,0.0,2.0,0.0
2097,ssp126,0.388,Ave,0.0,2.0,0.0
2097,ssp126,0.388,Baixo Alentejo,0.0,1.5,0.0
2097,ssp126,0.388,Beira Baixa,0.0,2.0,0.0
2097,ssp126,0.388,Beiras e Serra da Estrela,0.0,2.0,0.0
2097,ssp126,0.388,Cávado,15.3,2.5,7587044.0
2097,ssp126,0.388,Douro,0.0,2.0,0.0
2097,ssp126,0.388,Grande Lisboa,13449.0,5.0,13375000122.0
2097,ssp126,0.388,Lezíria do Tejo,224.5,1.5,66992858.0
2097,ssp126,0.388,Médio Tejo,0.0,2.0,0.0
2097,ssp126,0.388,Oeste,88.8,2.5,44152174.0
2097,ssp126,0.388,Península de Setúbal,1804.0,3.0,1076446787.0
2097,ssp126,0.388,Região de Aveiro,5418.4,2.5,2694321204.0
2097,ssp126,0.388,Região de Coimbra,920.3,2.5,457638679.0
2097,ssp126,0.388,Região de Leiria,0.4,2.0,176785.0
2097,ssp126,0.388,Terras de Trás-os-Montes,0.0,2.0,0.0
2097,ssp126,0.388,Tâmega e Sousa,0.0,2.0,0.0
2097,ssp126,0.388,Viseu Dão Lafões,0.0,2.0,0.0
2097,ssp126,0.388,Área Metropolitana do Porto,30.0,4.0,23866040.0
2098,ssp126,0.392,Alentejo Central,0.0,2.0,0.0
2098,ssp126,0.392,Alentejo Litoral,325.5,1.5,97114894.0
2098,ssp126,0.392,Algarve,2308.1,3.0,1377247281.0
2098,ssp126,0.392,Alto Alentejo,0.0,2.0,0.0
2098,ssp126,0.392,Alto Minho,32.2,1.5,9612710.0
2098,ssp126,0.392,Alto Tâmega e Barroso,0.0,2.0,0.0
2098,ssp126,0.392,Ave,0.0,2.0,0.0
2098,ssp126,0.392,Baixo Alentejo,0.0,1.5,0.0
2098,ssp126,0.392,Beira Baixa,0.0,2.0,0.0
2098,ssp126,0.392,Beiras e Serra da Estrela,0.0,2.0,0.0
2098,ssp126,0.392,Cávado,15.9,2.5,7881686.0
2098,ssp126,0.392,Douro,0.0,2.0,0.0
2098,ssp126,0.392,Grande Lisboa,13676.5,5.0,13601285536.0
2098,ssp126,0.392,Lezíria do Tejo,229.3,1.5,68424820.0
2098,ssp126,0.392,Médio Tejo,0.0,2.0,0.0
2098,ssp126,0.392,Oeste,90.7,2.5,45080297.0
2098,ssp126,0.392,Península de Setúbal,1836.6,3.0,1095893190.0
2098,ssp126,0.392,Região de Aveiro,5490.8,2.5,2730322830.0
2098,ssp126,0.392,Região de Coimbra,927.4,2.5,461144924.0
2098,ssp126,0.392,Região de Leiria,0.4,2.0,176785.0
2098,ssp126,0.392,Terras de Trás-os-Montes,0.0,2.0,0.0
2098,ssp126,0.392,Tâmega e Sousa,0.0,2.0,0.0
2098,ssp126,0.392,Viseu Dão Lafões,0.0,2.0,0.0
2098,ssp126,0.392,Área Metropolitana do Porto,31.1,4.0,24749967.0
2099,ssp126,0.396,Alentejo Central,0.0,2.0,0.0
2099,ssp126,0.396,Alentejo Litoral,328.6,1.5,98023129.0
2099,ssp126,0.396,Algarve,2340.5,3.0,1396605291.0
2099,ssp126,0.396,Alto Alentejo,0.0,2.0,0.0
2099,ssp126,0.396,Alto Minho,33.1,1.5,9877889.0
2099,ssp126,0.396,Alto Tâmega e Barroso,0.0,2.0,0.0
2099,ssp126,0.396,Ave,0.0,2.0,0.0
2099,ssp126,0.396,Baixo Alentejo,0.0,1.5,0.0
2099,ssp126,0.396,Beira Baixa,0.0,2.0,0.0
2099,ssp126,0.396,Beiras e Serra da Estrela,0.0,2.0,0.0
2099,ssp126,0.396,Cávado,16.1,2.5,8029007.0
2099,ssp126,0.396,Douro,0.0,2.0,0.0
2099,ssp126,0.396,Grande Lisboa,13894.0,5.0,13817553106.0
2099,ssp126,0.396,Lezíria do Tejo,234.3,1.5,69900979.0
2099,ssp126,0.396,Médio Tejo,0.0,2.0,0.0
2099,ssp126,0.396,Oeste,92.4,2.5,45964225.0
2099,ssp126,0.396,Península de Setúbal,1870.7,3.0,1116223520.0
2099,ssp126,0.396,Região de Aveiro,5563.4,2.5,2766416533.0
2099,ssp126,0.396,Região de Coimbra,933.8,2.5,464327063.0
2099,ssp126,0.396,Região de Leiria,0.4,2.0,176785.0
2099,ssp126,0.396,Terras de Trás-os-Montes,0.0,2.0,0.0
2099,ssp126,0.396,Tâmega e Sousa,0.0,2.0,0.0
2099,ssp126,0.396,Viseu Dão Lafões,0.0,2.0,0.0
2099,ssp126,0.396,Área Metropolitana do Porto,31.5,4.0,25044610.0
2100,ssp126,0.4,Alentejo Central,0.0,2.0,0.0
2100,ssp126,0.4,Alentejo Litoral,332.1,1.5,99070583.0
2100,ssp126,0.4,Algarve,2374.3,3.0,1416758836.0
2100,ssp126,0.4,Alto Alentejo,0.0,2.0,0.0
2100,ssp126,0.4,Alto Minho,33.6,1.5,10023737.0
2100,ssp126,0.4,Alto Tâmega e Barroso,0.0,2.0,0.0
2100,ssp126,0.4,Ave,0.0,2.0,0.0
2100,ssp126,0.4,Baixo Alentejo,0.0,1.5,0.0
2100,ssp126,0.4,Beira Baixa,0.0,2.0,0.0
2100,ssp126,0.4,Beiras e Serra da Estrela,0.0,2.0,0.0
2100,ssp126,0.4,Cávado,16.1,2.5,8029007.0
2100,ssp126,0.4,Douro,0.0,2.0,0.0
2100,ssp126,0.4,Grande Lisboa,14145.8,5.0,14067999203.0
2100,ssp126,0.4,Lezíria do Tejo,239.3,1.5,71394816.0
2100,ssp126,0.4,Médio Tejo,0.0,2.0,0.0
2100,ssp126,0.4,Oeste,94.1,2.5,46803956.0
2100,ssp126,0.4,Península de Setúbal,1899.4,3.0,1133371711.0
2100,ssp126,0.4,Região de Aveiro,5633.8,2.5,2801405325.0
2100,ssp126,0.4,Região de Coimbra,939.8,2.5,467332416.0
2100,ssp126,0.4,Região de Leiria,0.4,2.0,176785.0
2100,ssp126,0.4,Terras de Trás-os-Montes,0.0,2.0,0.0
2100,ssp126,0.4,Tâmega e Sousa,0.0,2.0,0.0
2100,ssp126,0.4,Viseu Dão Lafões,0.0,2.0,0.0
2100,ssp126,0.4,Área Metropolitana do Porto,32.2,4.0,25633895.0
2025,ssp245,0.05,Alentejo Central,0.0,2.0,0.0
2025,ssp245,0.05,Alentejo Litoral,36.2,1.5,10792754.0
2025,ssp245,0.05,Algarve,173.8,3.0,103684684.0
2025,ssp245,0.05,Alto Alentejo,0.0,2.0,0.0
2025,ssp245,0.05,Alto Minho,1.0,1.5,304955.0
2025,ssp245,0.05,Alto Tâmega e Barroso,0.0,2.0,0.0
2025,ssp245,0.05,Ave,0.0,2.0,0.0
2025,ssp245,0.05,Baixo Alentejo,0.0,1.5,0.0
2025,ssp245,0.05,Beira Baixa,0.0,2.0,0.0
2025,ssp245,0.05,Beiras e Serra da Estrela,0.0,2.0,0.0
2025,ssp245,0.05,Cávado,0.0,2.5,0.0
2025,ssp245,0.05,Douro,0.0,2.0,0.0
2025,ssp245,0.05,Grande Lisboa,999.0,5.0,993534397.0
2025,ssp245,0.05,Lezíria do Tejo,7.0,1.5,2077229.0
2025,ssp245,0.05,Médio Tejo,0.0,2.0,0.0
2025,ssp245,0.05,Oeste,5.1,2.5,2519193.0
2025,ssp245,0.05,Península de Setúbal,128.6,3.0,76724898.0
2025,ssp245,0.05,Região de Aveiro,480.0,2.5,238660398.0
2025,ssp245,0.05,Região de Coimbra,141.9,2.5,70537406.0
2025,ssp245,0.05,Região de Leiria,0.0,2.0,0.0
2025,ssp245,0.05,Terras de Trás-os-Montes,0.0,2.0,0.0
2025,ssp245,0.05,Tâmega e Sousa,0.0,2.0,0.0
2025,ssp245,0.05,Viseu Dão Lafões,0.0,2.0,0.0
2025,ssp245,0.05,Área Metropolitana do Porto,7.4,4.0,5892849.0
2026,ssp245,0.06,Alentejo Central,0.0,2.0,0.0
2026,ssp245,0.06,Alentejo Litoral,43.6,1.5,13013621.0
2026,ssp245,0.06,Algarve,209.9,3.0,125252512.0
2026,ssp245,0.06,Alto Alentejo,0.0,2.0,0.0
2026,ssp245,0.06,Alto Minho,1.3,1.5,397767.0
2026,ssp245,0.06,Alto Tâmega e Barroso,0.0,2.0,0.0
2026,ssp245,0.06,Ave,0.0,2.0,0.0
2026,ssp245,0.06,Baixo Alentejo,0.0,1.5,0.0
2026,ssp245,0.06,Beira Baixa,0.0,2.0,0.0
2026,ssp245,0.06,Beiras e Serra da Estrela,0.0,2.0,0.0
2026,ssp245,0.06,Cávado,0.1,2.5,73661.0
2026,ssp245,0.06,Douro,0.0,2.0,0.0
2026,ssp245,0.06,Grande Lisboa,1212.9,5.0,1206266258.0
2026,ssp245,0.06,Lezíria do Tejo,8.8,1.5,2616425.0
2026,ssp245,0.06,Médio Tejo,0.0,2.0,0.0
2026,ssp245,0.06,Oeste,6.1,2.5,3049550.0
2026,ssp245,0.06,Península de Setúbal,160.9,3.0,95994516.0
2026,ssp245,0.06,Região de Aveiro,578.8,2.5,287828859.0
2026,ssp245,0.06,Região de Coimbra,169.3,2.5,84208817.0
2026,ssp245,0.06,Região de Leiria,0.0,2.0,0.0
2026,ssp245,0.06,Terras de Trás-os-Montes,0.0,2.0,0.0
2026,ssp245,0.06,Tâmega e Sousa,0.0,2.0,0.0
2026,ssp245,0.06,Viseu Dão Lafões,0.0,2.0,0.0
2026,ssp245,0.06,Área Metropolitana do Porto,8.1,4.0,6482134.0
2027,ssp245,0.07,Alentejo Central,0.0,2.0,0.0
2027,ssp245,0.07,Alentejo Litoral,51.6,1.5,15400225.0
2027,ssp245,0.07,Algarve,246.4,3.0,146997127.0
2027,ssp245,0.07,Alto Alentejo,0.0,2.0,0.0
2027,ssp245,0.07,Alto Minho,1.7,1.5,503839.0
2027,ssp245,0.07,Alto Tâmega e Barroso,0.0,2.0,0.0
2027,ssp245,0.07,Ave,0.0,2.0,0.0
2027,ssp245,0.07,Baixo Alentejo,0.0,1.5,0.0
2027,ssp245,0.07,Beira Baixa,0.0,2.0,0.0
2027,ssp245,0.07,Beiras e Serra da Estrela,0.0,2.0,0.0
2027,ssp245,0.07,Cávado,0.1,2.5,73661.0
2027,ssp245,0.07,Douro,0.0,2.0,0.0
2027,ssp245,0.07,Grande Lisboa,1445.8,5.0,1437855236.0
2027,ssp245,0.07,Lezíria do Tejo,11.1,1.5,3305888.0
2027,ssp245,0.07,Médio Tejo,0.0,2.0,0.0
2027,ssp245,0.07,Oeste,7.3,2.5,3624102.0
2027,ssp245,0.07,Península de Setúbal,189.9,3.0,113319493.0
2027,ssp245,0.07,Região de Aveiro,687.2,2.5,341693185.0
2027,ssp245,0.07,Região de Coimbra,197.2,2.5,98057013.0
2027,ssp245,0.07,Região de Leiria,0.0,2.0,0.0
2027,ssp245,0.07,Terras de Trás-os-Montes,0.0,2.0,0.0
2027,ssp245,0.07,Tâmega e Sousa,0.0,2.0,0.0
2027,ssp245,0.07,Viseu Dão Lafões,0.0,2.0,0.0
2027,ssp245,0.07,Área Metropolitana do Porto,8.5,4.0,6776777.0
2028,ssp245,0.08,Alentejo Central,0.0,2.0,0.0
2028,ssp245,0.08,Alentejo Litoral,60.4,1.5,18005601.0
2028,ssp245,0.08,Algarve,286.8,3.0,171128345.0
2028,ssp245,0.08,Alto Alentejo,0.0,2.0,0.0
2028,ssp245,0.08,Alto Minho,1.8,1.5,543615.0
2028,ssp245,0.08,Alto Tâmega e Barroso,0.0,2.0,0.0
2028,ssp245,0.08,Ave,0.0,2.0,0.0
2028,ssp245,0.08,Baixo Alentejo,0.0,1.5,0.0
2028,ssp245,0.08,Beira Baixa,0.0,2.0,0.0
2028,ssp245,0.08,Beiras e Serra da Estrela,0.0,2.0,0.0
2028,ssp245,0.08,Cávado,0.1,2.5,73661.0
2028,ssp245,0.08,Douro,0.0,2.0,0.0
2028,ssp245,0.08,Grande Lisboa,1684.0,5.0,1674747779.0
2028,ssp245,0.08,Lezíria do Tejo,13.4,1.5,4004191.0
2028,ssp245,0.08,Médio Tejo,0.0,2.0,0.0
2028,ssp245,0.08,Oeste,8.4,2.5,4198655.0
2028,ssp245,0.08,Península de Setúbal,223.1,3.0,133119466.0
2028,ssp245,0.08,Região de Aveiro,791.0,2.5,393347693.0
2028,ssp245,0.08,Região de Coimbra,228.5,2.5,113643599.0
2028,ssp245,0.08,Região de Leiria,0.0,2.0,0.0
2028,ssp245,0.08,Terras de Trás-os-Montes,0.0,2.0,0.0
2028,ssp245,0.08,Tâmega e Sousa,0.0,2.0,0.0
2028,ssp245,0.08,Viseu Dão Lafões,0.0,2.0,0.0
2028,ssp245,0.08,Área Metropolitana do Porto,8.9,4.0,7071419.0
2029,ssp245,0.09,Alentejo Central,0.0,2.0,0.0
2029,ssp245,0.09,Alentejo Litoral,67.9,1.5,20266245.0
2029,ssp245,0.09,Algarve,323.5,3.0,193049744.0
2029,ssp245,0.09,Alto Alentejo,0.0,2.0,0.0
2029,ssp245,0.09,Alto Minho,1.9,1.5,570133.0
2029,ssp245,0.09,Alto Tâmega e Barroso,0.0,2.0,0.0
2029,ssp245,0.09,Ave,0.0,2.0,0.0
2029,ssp245,0.09,Baixo Alentejo,0.0,1.5,0.0
2029,ssp245,0.09,Beira Baixa,0.0,2.0,0.0
2029,ssp245,0.09,Beiras e Serra da Estrela,0.0,2.0,0.0
2029,ssp245,0.09,Cávado,0.1,2.5,73661.0
2029,ssp245,0.09,Douro,0.0,2.0,0.0
2029,ssp245,0.09,Grande Lisboa,1929.3,5.0,1918711741.0
2029,ssp245,0.09,Lezíria do Tejo,15.6,1.5,4658297.0
2029,ssp245,0.09,Médio Tejo,0.0,2.0,0.0
2029,ssp245,0.09,Oeste,9.6,2.5,4773208.0
2029,ssp245,0.09,Península de Setúbal,252.1,3.0,150444443.0
2029,ssp245,0.09,Região de Aveiro,905.3,2.5,450158443.0
2029,ssp245,0.09,Região de Coimbra,257.4,2.5,127992687.0
2029,ssp245,0.09,Região de Leiria,0.0,2.0,0.0
2029,ssp245,0.09,Terras de Trás-os-Montes,0.0,2.0,0.0
2029,ssp245,0.09,Tâmega e Sousa,0.0,2.0,0.0
2029,ssp245,0.09,Viseu Dão Lafões,0.0,2.0,0.0
2029,ssp245,0.09,Área Metropolitana do Porto,10.0,4.0,7955347.0
2030,ssp245,0.1,Alentejo Central,0.0,2.0,0.0
2030,ssp245,0.1,Alentejo Litoral,76.1,1.5,22699256.0
2030,ssp245,0.1,Algarve,363.5,3.0,216915784.0
2030,ssp245,0.1,Alto Alentejo,0.0,2.0,0.0
2030,ssp245,0.1,Alto Minho,2.1,1.5,623169.0
2030,ssp245,0.1,Alto Tâmega e Barroso,0.0,2.0,0.0
2030,ssp245,0.1,Ave,0.0,2.0,0.0
2030,ssp245,0.1,Baixo Alentejo,0.0,1.5,0.0
2030,ssp245,0.1,Beira Baixa,0.0,2.0,0.0
2030,ssp245,0.1,Beiras e Serra da Estrela,0.0,2.0,0.0
2030,ssp245,0.1,Cávado,0.3,2.5,147321.0
2030,ssp245,0.1,Douro,0.0,2.0,0.0
2030,ssp245,0.1,Grande Lisboa,2179.4,5.0,2167389983.0
2030,ssp245,0.1,Lezíria do Tejo,18.6,1.5,5551064.0
2030,ssp245,0.1,Médio Tejo,0.0,2.0,0.0
2030,ssp245,0.1,Oeste,10.6,2.5,5259368.0
2030,ssp245,0.1,Península de Setúbal,283.2,3.0,169006919.0
2030,ssp245,0.1,Região de Aveiro,1018.6,2.5,506508815.0
2030,ssp245,0.1,Região de Coimbra,283.2,2.5,140839099.0
2030,ssp245,0.1,Região de Leiria,0.1,2.0,29464.0
2030,ssp245,0.1,Terras de Trás-os-Montes,0.0,2.0,0.0
2030,ssp245,0.1,Tâmega e Sousa,0.0,2.0,0.0
2030,ssp245,0.1,Viseu Dão Lafões,0.0,2.0,0.0
2030,ssp245,0.1,Área Metropolitana do Porto,10.7,4.0,8544632.0
2031,ssp245,0.11,Alentejo Central,0.0,2.0,0.0
2031,ssp245,0.11,Alentejo Litoral,84.1,1.5,25079230.0
2031,ssp245,0.11,Algarve,409.2,3.0,244140748.0
2031,ssp245,0.11,Alto Alentejo,0.0,2.0,0.0
2031,ssp245,0.11,Alto Minho,2.8,1.5,822052.0
2031,ssp245,0.11,Alto Tâmega e Barroso,0.0,2.0,0.0
2031,ssp245,0.11,Ave,0.0,2.0,0.0
2031,ssp245,0.11,Baixo Alentejo,0.0,1.5,0.0
2031,ssp245,0.11,Beira Baixa,0.0,2.0,0.0
2031,ssp245,0.11,Beiras e Serra da Estrela,0.0,2.0,0.0
2031,ssp245,0.11,Cávado,0.3,2.5,147321.0
2031,ssp245,0.11,Douro,0.0,2.0,0.0
2031,ssp245,0.11,Grande Lisboa,2422.9,5.0,2409586091.0
2031,ssp245,0.11,Lezíria do Tejo,21.5,1.5,6408474.0
2031,ssp245,0.11,Médio Tejo,0.0,2.0,0.0
2031,ssp245,0.11,Oeste,11.8,2.5,5878117.0
2031,ssp245,0.11,Península de Setúbal,315.8,3.0,188453322.0
2031,ssp245,0.11,Região de Aveiro,1137.7,2.5,565713536.0
2031,ssp245,0.11,Região de Coimbra,312.1,2.5,155188187.0
2031,ssp245,0.11,Região de Leiria,0.1,2.0,29464.0
2031,ssp245,0.11,Terras de Trás-os-Montes,0.0,2.0,0.0
2031,ssp245,0.11,Tâmega e Sousa,0.0,2.0,0.0
2031,ssp245,0.11,Viseu Dão Lafões,0.0,2.0,0.0
2031,ssp245,0.11,Área Metropolitana do Porto,11.1,4.0,8839274.0
2032,ssp245,0.12,Alentejo Central,0.0,2.0,0.0
2032,ssp245,0.12,Alentejo Litoral,93.0,1.5,27757530.0
2032,ssp245,0.12,Algarve,449.6,3.0,268271966.0
2032,ssp245,0.12,Alto Alentejo,0.0,2.0,0.0
2032,ssp245,0.12,Alto Minho,3.1,1.5,914865.0
2032,ssp245,0.12,Alto Tâmega e Barroso,0.0,2.0,0.0
2032,ssp245,0.12,Ave,0.0,2.0,0.0
2032,ssp245,0.12,Baixo Alentejo,0.0,1.5,0.0
2032,ssp245,0.12,Beira Baixa,0.0,2.0,0.0
2032,ssp245,0.12,Beiras e Serra da Estrela,0.0,2.0,0.0
2032,ssp245,0.12,Cávado,0.3,2.5,147321.0
2032,ssp245,0.12,Douro,0.0,2.0,0.0
2032,ssp245,0.12,Grande Lisboa,2690.7,5.0,2675942880.0
2032,ssp245,0.12,Lezíria do Tejo,23.8,1.5,7097937.0
2032,ssp245,0.12,Médio Tejo,0.0,2.0,0.0
2032,ssp245,0.12,Oeste,13.4,2.5,6673652.0
2032,ssp245,0.12,Península de Setúbal,354.6,3.0,211612219.0
2032,ssp245,0.12,Região de Aveiro,1256.4,2.5,624734105.0
2032,ssp245,0.12,Região de Coimbra,341.8,2.5,169949775.0
2032,ssp245,0.12,Região de Leiria,0.1,2.0,29464.0
2032,ssp245,0.12,Terras de Trás-os-Montes,0.0,2.0,0.0
2032,ssp245,0.12,Tâmega e Sousa,0.0,2.0,0.0
2032,ssp245,0.12,Viseu Dão Lafões,0.0,2.0,0.0
2032,ssp245,0.12,Área Metropolitana do Porto,11.1,4.0,8839274.0
